#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BICEPS.t:STEC_Clade1" linkedMean="true" ploidy="1.0" spec="biceps.BICEPS">
#            <parameter id="RealParameter.6" lower="0.0" name="populationShape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">3.0</parameter>
#            <parameter id="BICEPSPopSize.t:STEC_Clade1" lower="0.0" name="populationMean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <groupSizes dimension="8" estimate="false" id="BICEPSGroupSizes.t:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BICEPSTreeIntervals.t:STEC_Clade1" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:STEC_Clade1" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:STEC_Clade1" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="109ST-1|AY2a|NI|bovine|1/09/2008=1/09/2008,13ER-3795|AY2a|NI|bovine|22/05/2013=22/05/2013,14ER-2816|AY2a|SI|bovine|12/09/2014=12/09/2014,14ER-98|AY2a|NI|bovine|19/12/2013=19/12/2013,E200a|AWY2a|NI|bovine|13/09/2010=13/09/2010,e82b|AY2a|NI|bovine|20/04/2010=20/04/2010,ER-06-287|AY2a|NI|human|20/01/2006=20/01/2006,ERL-04-3576|AY2a|SI|human|11/11/2004=11/11/2004,ERL-04-3852-S4|AY2a|NI|human|14/12/2004=14/12/2004,ERL-04-3852-S5|AY2a|SI|human|25/02/2005=25/02/2005,ERL-05-1169|AY2a|NI|human|6/04/2005=6/04/2005,ERL-06-3358|AY2a|SI|human|5/09/2006=5/09/2006,ERL-07-2865|AY2a|NI|human|14/09/2007=14/09/2007,ERL-07-811|AY2a|SI|human|13/03/2007=13/03/2007,ERL-08-2970|AY2a|SI|human|26/08/2008=26/08/2008,ERL-08-3450|AY2a|NI|human|19/09/2008=19/09/2008,ERL-12-1148|AY2a|SI|human|31/03/2012=31/03/2012,ERL04-2361|AY2a|NI|bovine|14/08/2004=14/08/2004,ERL04-2635|AWY2a|NI|bovine|30/08/2004=30/08/2004,ERL04-3180|AY2a|SI|bovine|8/10/2004=8/10/2004,ERL05-3130|AY2a|SI|bovine|6/09/2005=6/09/2005,ERL05-3260|AY2a|NI|bovine|10/08/2005=10/08/2005,ERL06-2494|AY2a|NI|bovine|25/07/2005=25/07/2005,ERL06-3112|AY2a|NI|bovine|21/08/2006=21/08/2006,ERL06-4361|A2a|NI|human|28/11/2006=28/11/2006,ERL07-1133|AY2a||bovine|8/04/2007=8/04/2007,ERL07-2285|AY2a||bovine|1/08/2007=1/08/2007,ERL07-2341|AY2a|NI|bovine|6/08/2007=6/08/2007,ERL08-1743|AY2a|NI|human|8/05/2008=8/05/2008,ERL08-1889|AY2a||bovine|17/05/2008=17/05/2008,ERL08-3922|AY2a|SI|bovine|22/10/2008=22/10/2008,ERL09-2594|AY2a|NI|human|25/08/2009=25/08/2009,ERL09-2641|AY2a|SI|bovine|29/08/2009=29/08/2009,ERL093611|AY2a|SI|human|2/11/2009=2/11/2009,ERL10-552|AY2a|NI|human|9/02/2010=9/02/2010,ERL10-835|AY2a|SI|bovine|5/03/2010=5/03/2010,ERL102582|AY2a|SI|human|20/08/2010=20/08/2010,ERL11-2886|AY2a|SI|bovine|1/09/2011=1/09/2011,ERL11105|AY2a|NI|human|11/01/2011=11/01/2011,ERL111514|AY2a|SI|human|4/05/2011=4/05/2011,ERL121344|AY2a|NI|human|26/04/2012=26/04/2012,H12ESR-3802|AY2a|SI|bovine|14/10/2012=14/10/2012,H12ESR-3850|AY2a|NI|bovine|8/10/2012=8/10/2012,H13ER-5955|AY2a|NI|human|5/10/2013=5/10/2013,H13ER-6657|AY2a|SI|human|27/11/2013=27/11/2013,H14ER-1346|AY2a|NI|human|28/04/2014=28/04/2014,H14ER-519|AY2a|SI|human|14/02/2014=14/02/2014,h160a|AY2a|NI|bovine|24/03/2011=24/03/2011,H81a|AY2a|NI|bovine|10/08/2009=10/08/2009,Reference|AY2a|SI|bovine|12/09/2006=12/09/2006">
#                        <taxa id="TaxonSet.STEC_Clade1" spec="beast.base.evolution.alignment.TaxonSet">
#                            <alignment filter="-" id="STEC_Clade1" spec="beast.base.evolution.alignment.FilteredAlignment">
#                                <constantSiteWeights dimension="4" id="IntegerParameter" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="0">1334081 1350187 1350187 1334081</constantSiteWeights>
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.STEC_Clade1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="BICEPSPopSizePrior.t:STEC_Clade1" name="distribution" x="@BICEPSPopSize.t:STEC_Clade1">
#            <LogNormal id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <M id="Function$Constant.5" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <S id="Function$Constant.6" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </LogNormal>
#        </prior>
#        <distribution id="BMT_PropInvariablePrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:STEC_Clade1" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:STEC_Clade1" modelIndicator="@BMT_ModelIndicator.s:STEC_Clade1" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:STEC_Clade1" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies data="@STEC_Clade1" id="BMTfreqs.s:STEC_Clade1" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:STEC_Clade1" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:STEC_Clade1" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:STEC_Clade1x" name="distr"/>
#        </distribution>
#        <distribution id="BMT_GammaShapePrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:STEC_Clade1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="ORCRatePriorDistribution.c:STEC_Clade1" name="distribution">
#            <parameter dimension="98" id="ORCRates.c:STEC_Clade1" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:STEC_Clade1" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:STEC_Clade1" name="distribution" x="@ORCsigma.c:STEC_Clade1">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:STEC_Clade1" name="distribution">
#            <parameter id="ORCucldMean.c:STEC_Clade1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <alpha id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.4" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@STEC_Clade1" id="treeLikelihood.STEC_Clade1" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:STEC_Clade1">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:STEC_Clade1" hasInvariantSites="@hasInvariableSites.s:STEC_Clade1" id="BEASTModelTest.s:STEC_Clade1" proportionInvariant="@BMT_ProportionInvariable.s:STEC_Clade1" shape="@BMT_gammaShape.s:STEC_Clade1" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:STEC_Clade1">
#                <parameter estimate="false" id="BMT_mutationRate.s:STEC_Clade1" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:STEC_Clade1" id="OptimisedRelaxedClock.c:STEC_Clade1" rates="@ORCRates.c:STEC_Clade1" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:STEC_Clade1">
#                <LogNormal S="@ORCsigma.c:STEC_Clade1" id="ORCLogNormalDistributionModel.c:STEC_Clade1" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution data="@STEC_Clade1" id="ConsensusWeights" spec="targetedbeast.edgeweights.ConsensusWeights" tree="@Tree.t:STEC_Clade1"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.STEC_Clade1	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	ORCucldMean	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	BICEPSPopSize
0	-1.9369387369975805E7	-1.936891217667765E7	-475.1932981550459	-1.936891217667765E7	14.590699828439	40.70836783737026	1.0	1.0	1.0	1.0	1.0	1.0	121321	5	1.0	0.1	1	1	0.1	1.0	0	1.0	0.2	0.5	0.0	0.0	-49.9137492258212	0.647161736832172	0.6045555783035186	0.4682653132804975	0.5280064372850822	0.9120835102196055	0.8781307464960696	0.6326464068376499	0.8806749432305193	7	6	6	6	6	6	6	6	1.0
1000	-7473217.620128759	-7474569.939427221	1352.3192984618954	-7474569.939427221	11.944010624983397	26.811214858714294	1.2710681192934759	1.7045525525706757	0.8644659403532621	0.8870848732907062	0.4083625741386181	0.8644659403532621	123453	28	1.0	0.1603624359693472	1	1	0.1603624359693472	1.0	0	0.8654623607172509	5.750475242573218	3.136236193153325E-8	1.3554635777950313E-15	0.9433858568550834	-15.202625457433951	0.4940592892206148	1.2993907339188298	0.3862742786639083	0.5018411297763204	0.7144860816485971	0.3807127629290265	0.2430425662002193	0.3918490773248832	7	6	6	6	6	6	6	6	0.8061464488732498
2000	-7464640.161036405	-7465754.869162725	1114.7081263201028	-7465754.869162725	15.27780916780587	187.23312173554044	1.3132289771901677	1.0588619798685215	0.6279090429413109	0.6279090429413109	1.0588619798685215	1.3132289771901677	123321	17	1.0	0.561537019222077	1	1	0.561537019222077	1.0	0	10.477720077426145	5.648349094506814	9.30118645755435E-7	8.060207155203859E-9	8.672955025150808	-206.28450429314836	25.256625048335408	50.96095062922695	67.51492691062815	39.64815228047462	15.953581829905922	6.986933214324666	4.491742339461218	4.764664445898261	7	6	6	6	6	6	6	6	1.7679980717853387
3000	-7462920.745910734	-7464006.8848910695	1086.1389803353522	-7464006.8848910695	17.493518945231248	250.0516857381279	1.0756013319973388	1.2964896250613505	0.9744952753943149	0.281322810488307	1.2964896250613505	1.0756013319973388	123421	23	0.9178444778741767	0.9503777347640132	1	1	0.9503777347640132	0.9178444778741767	0	11.053076597068898	5.57893771627535	8.786143847497041E-7	1.6320384157017427E-11	2.879635760015988	-231.24895502600492	145.31391362339235	60.300167091913345	48.12972342816809	107.35621183893382	35.591895726081866	16.846467426494655	8.164560813464828	5.376216278799861	7	6	6	6	6	6	6	6	1.189445489852001
4000	-7461661.542880147	-7462755.229689466	1093.6868093191515	-7462755.229689466	20.490777367049727	269.2296142522751	1.0422916647635905	1.4571870656429922	0.8055808577178303	0.1954616814690047	1.4571870656429922	1.0422916647635905	123421	23	0.77319111374381	0.9856620436290676	1	1	0.9856620436290676	0.77319111374381	0	12.910936435584741	5.517613939710127	7.852799696366404E-7	2.411745961583472E-11	3.2743249688676777	-236.87727346165806	78.84240886123067	133.87862908340512	70.25730118320126	76.79689061036086	77.04343056068919	28.873229268753636	16.384340878501824	3.7062242642320014	7	6	6	6	6	6	6	6	1.415087793680012
5000	-7461116.8807258615	-7462215.507053113	1098.6263272506756	-7462215.507053113	20.269951839775583	268.21853429648354	1.0422916647635905	1.6516252091569348	0.8055808577178303	0.1954616814690047	1.2627489221290495	1.0422916647635905	123451	27	0.5891727324741168	0.9856620436290676	1	1	0.9856620436290676	0.5891727324741168	0	12.497475089758304	5.513191938429915	7.079784876527268E-7	3.4126443583934756E-12	1.8653279534057292	-233.23128167562209	101.30053557329182	109.12359190808867	55.97190969898204	21.85169617405151	52.154024485673595	17.474230295479785	17.046181324918862	4.548189868059296	7	6	6	6	6	6	6	6	3.8778005362281465
6000	-7460802.37256373	-7461889.59742641	1087.2248626796536	-7461889.59742641	16.727754502901984	273.6660113358318	1.0422916647635905	1.7341223353796633	0.5862751491887481	0.059611316447751195	1.5354078694566566	1.0422916647635905	123451	27	0.1765481278899005	0.9856620436290676	1	1	0.9856620436290676	0.1765481278899005	0	11.909608350665915	5.594550480801549	6.647545565318146E-7	3.359699676038805E-12	1.8709314752603416	-237.36003726340144	109.08310065819525	57.051441191267884	37.42894994656645	27.620689499626177	27.40468791238516	59.80659060614781	14.3253056928688	3.6539753845327203	7	6	6	6	6	6	6	6	3.2176186265279894
7000	-7460624.35587047	-7461725.815185952	1101.4593154817805	-7461725.815185952	16.759801839490475	271.9482627674798	1.0286763501393854	1.784215640654076	0.6151583142779635	0.09921831479176632	1.4440550299974235	1.0286763501393854	123451	27	0.12649042992877838	0.9856620436290676	1	1	0.9856620436290676	0.12649042992877838	0	12.139935248634401	5.753381132296008	6.796079166682043E-7	2.42633896492486E-12	1.7052329613955195	-233.99777222824892	54.27831636629744	116.6547327081641	31.632580594249127	51.385969304636305	53.680914195050455	40.18976854195068	10.824545588496163	1.5234509066240869	7	6	6	6	6	6	6	6	2.6796114380852596
8000	-7460579.7027194295	-7461676.253814919	1096.551095489375	-7461676.253814919	17.15384053029229	273.2470812226802	0.8585655837163721	1.784215640654076	0.5871473838710073	0.09921831479176632	1.812287493250406	0.8585655837163721	123451	27	0.11539917580347497	0.9856620436290676	1	1	0.9856620436290676	0.11539917580347497	0	12.373329024853241	5.68222894759493	6.819057613189601E-7	2.5743312034745135E-12	1.6733812872958183	-233.53715594859145	86.6365147923018	70.41759969970786	61.42588846933271	31.210061134085468	100.26736854846934	38.440286143151	21.00161468345929	4.754956514824634	7	6	6	6	6	6	6	6	8.137389469801569
9000	-7460486.537969495	-7461586.678286506	1100.1403170107574	-7461586.678286506	16.786195170042085	274.2098775456067	0.7855452341637719	2.061587882148228	0.5400322232722905	0.09921831479176632	1.7280711114601714	0.7855452341637719	123451	27	0.11845731273045773	0.9856620436290676	1	1	0.9856620436290676	0.11845731273045773	0	12.589866076750694	5.555346894786807	6.901456816260465E-7	2.4493506828944238E-12	1.6536803569726708	-232.9871688390097	69.49990425820549	59.90973543196707	75.54832312451694	63.726469254559866	87.31388353384827	26.419085205061723	14.02025652348078	4.897813627951574	7	6	6	6	6	6	6	6	5.717597725078618
10000	-7460375.501842319	-7461484.739017691	1109.2371753724738	-7461484.739017691	17.454632758296142	273.5208567812724	0.5324925531268532	2.3478286434401707	0.4945803221002741	0.11521224193395267	1.9773936862718962	0.5324925531268532	123451	27	0.11845731273045773	0.9856620436290676	1	1	0.9856620436290676	0.11845731273045773	0	12.589866076750694	5.7799646428125016	6.877704099631445E-7	2.592055097015083E-12	1.6332638782380198	-232.5549383258114	128.63220133370422	49.27634856408046	79.4636938825094	86.98264351841154	94.76782926154956	23.799280577334756	8.685653360724004	3.254285516006046	7	6	6	6	6	6	6	6	6.272978826140037
11000	-7460356.327020286	-7461467.959454415	1111.6324341301204	-7461467.959454415	17.24261881063823	277.55572636301684	0.5788394170142465	2.3389363363129534	0.5034726292274913	0.13847828095699857	1.8614339194740637	0.5788394170142465	123451	27	0.09203488839996636	0.9856620436290676	1	1	0.9856620436290676	0.09203488839996636	0	12.24231344780402	5.6039717123251105	6.829882526523789E-7	3.067458168817165E-12	1.6422132706426023	-233.08649775996548	42.17094664634325	102.41177977549111	47.72089860445412	50.49489593362883	44.34649113653824	37.56387461730528	12.326519449765021	3.554136618992072	7	6	6	6	6	6	6	6	7.998873867829678
12000	-7460330.2450504415	-7461448.420154778	1118.175104336668	-7461448.420154778	17.284624310489107	249.12051483113396	0.6607929119396543	2.3389363363129534	0.405285266493328	0.13847828095699857	1.8614339194740637	0.5950732848230018	123456	30	0.06892001284519086	0.9856620436290676	1	1	0.9856620436290676	0.06892001284519086	0	13.702143182436469	5.581381495042613	7.230777705985748E-7	3.284980427365202E-12	1.5587299308716789	-222.03658675867015	55.79299785424881	77.12623795293125	83.66715954632492	55.459791250559356	54.62279189194705	36.23850026727418	10.907124003756557	3.899999883520266	7	6	6	6	6	6	6	6	13.342582107325548
13000	-7460297.125320765	-7461412.584800485	1115.4594797194084	-7461412.584800485	17.24091127024215	237.08979709586708	0.6607929119396543	2.3389363363129534	0.405285266493328	0.13847828095699857	1.8614339194740637	0.5950732848230018	123456	30	0.03736795264906931	0.9856620436290676	1	1	0.9856620436290676	0.03736795264906931	0	14.648159254203408	5.709691666930976	7.379162832759413E-7	3.293169993961521E-12	1.5650075875898912	-224.96044088273547	67.7010959403179	46.47678504346765	132.73310271299113	62.41765778897344	72.18399016824111	22.338544503935946	5.2412912165521535	3.419240681177746	7	6	6	6	6	6	6	6	2.8287461562650624
14000	-7460273.668377409	-7461413.338766534	1139.6703891255615	-7461413.338766534	15.799728266279192	238.50884788565043	0.6607929119396543	2.376254701929252	0.3679669008770294	0.13847828095699857	1.8614339194740637	0.5950732848230018	123456	30	0.08801947040182709	0.9856620436290676	1	1	0.9856620436290676	0.08801947040182709	0	13.688453338786113	5.709691666930976	7.13663703796911E-7	1.3589570251812973E-12	1.2418619129935768	-221.21764100527793	65.44115730964455	72.27943085450829	58.225336741193225	61.819092539367574	47.155977634607304	26.50610492428032	12.087045024762745	3.755234740977113	7	6	6	6	6	6	6	6	11.824528279128716
15000	-7460273.939217998	-7461398.975459162	1125.0362411640149	-7461398.975459162	16.986300425492377	245.20836243998383	0.627933098381328	2.376254701929252	0.3679669008770294	0.13847828095699857	1.8614339194740637	0.627933098381328	123451	27	0.08801947040182709	0.9856620436290676	1	1	0.9856620436290676	0.08801947040182709	0	13.777198730407497	5.709691666930976	7.584771536548396E-7	1.9488865691122466E-12	1.3257378144658116	-231.35312921628775	45.654245001303195	70.87758299219313	92.8580920066541	26.206478994661815	39.06004483485038	39.529148665634956	8.881759911960332	3.2924761801672946	7	6	6	6	6	6	6	6	1.3572952956677262
16000	-7460232.589210853	-7461364.68880393	1132.0995930768197	-7461364.68880393	17.196095116741844	240.34206456250726	0.6568972476120165	2.411588100413597	0.3679669008770294	0.09099226680167852	1.8156582366836618	0.6568972476120165	123451	27	0.047459428781043686	0.9856620436290676	1	1	0.9856620436290676	0.047459428781043686	0	14.292817069966395	5.754284053731799	7.653546497998517E-7	3.741443738294307E-12	1.6348135041701868	-223.28577325827385	71.54307335926747	93.5560855392183	70.3496057208005	59.22193885277033	82.48320308811358	35.3869094579457	15.241161249645033	4.45487726899654	7	6	6	6	6	6	6	6	6.588503822368158
17000	-7460214.430481586	-7461356.117505588	1141.6870240021253	-7461356.117505588	20.009976701504243	239.52904991149995	0.6568972476120165	2.3679477423512294	0.4116072589393968	0.09099226680167852	1.8156582366836618	0.6568972476120165	123451	27	0.01624290378793186	0.9856620436290676	1	1	0.9856620436290676	0.01624290378793186	0	15.388180838117787	5.636491461699998	7.952875079164023E-7	4.219722814667648E-12	1.538055201744896	-222.3979146572726	31.505577575261487	65.87357266283956	70.99394997715973	128.65584273154903	35.48350663461644	24.067800772112044	8.264449020982003	6.762251442991591	7	6	6	6	6	6	6	6	8.555016641068244
18000	-7460195.958064982	-7461339.243609635	1143.2855446538442	-7461339.243609635	24.550935371836044	247.89021595056911	0.6568972476120165	2.3679477423512294	0.39655173491109247	0.09099226680167852	1.8307137607119661	0.6568972476120165	123451	27	0.03138522987925697	0.9856620436290676	1	1	0.9856620436290676	0.03138522987925697	0	15.441225976420371	5.774553414565849	7.500380481852035E-7	3.2163983451686555E-12	1.401864483824836	-219.83977004944472	53.58385728178752	53.78151498511331	105.92788042087443	38.23494928995488	33.029582266840684	27.22437081003358	10.550396724699354	4.601206716366349	7	6	6	6	6	6	6	6	31.844671871706087
