#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BICEPS.t:STEC_Clade1" linkedMean="true" ploidy="1.0" spec="biceps.BICEPS">
#            <parameter id="RealParameter.14" lower="0.0" name="populationShape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">3.0</parameter>
#            <parameter id="BICEPSPopSize.t:STEC_Clade1" lower="0.0" name="populationMean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <groupSizes dimension="8" estimate="false" id="BICEPSGroupSizes.t:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BICEPSTreeIntervals.t:STEC_Clade1" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:STEC_Clade1" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:STEC_Clade1" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="109ST-1|AY2a|NI|bovine|1/09/2008=1/09/2008,13ER-3795|AY2a|NI|bovine|22/05/2013=22/05/2013,14ER-2816|AY2a|SI|bovine|12/09/2014=12/09/2014,14ER-98|AY2a|NI|bovine|19/12/2013=19/12/2013,E200a|AWY2a|NI|bovine|13/09/2010=13/09/2010,e82b|AY2a|NI|bovine|20/04/2010=20/04/2010,ER-06-287|AY2a|NI|human|20/01/2006=20/01/2006,ERL-04-3576|AY2a|SI|human|11/11/2004=11/11/2004,ERL-04-3852-S4|AY2a|NI|human|14/12/2004=14/12/2004,ERL-04-3852-S5|AY2a|SI|human|25/02/2005=25/02/2005,ERL-05-1169|AY2a|NI|human|6/04/2005=6/04/2005,ERL-06-3358|AY2a|SI|human|5/09/2006=5/09/2006,ERL-07-2865|AY2a|NI|human|14/09/2007=14/09/2007,ERL-07-811|AY2a|SI|human|13/03/2007=13/03/2007,ERL-08-2970|AY2a|SI|human|26/08/2008=26/08/2008,ERL-08-3450|AY2a|NI|human|19/09/2008=19/09/2008,ERL-12-1148|AY2a|SI|human|31/03/2012=31/03/2012,ERL04-2361|AY2a|NI|bovine|14/08/2004=14/08/2004,ERL04-2635|AWY2a|NI|bovine|30/08/2004=30/08/2004,ERL04-3180|AY2a|SI|bovine|8/10/2004=8/10/2004,ERL05-3130|AY2a|SI|bovine|6/09/2005=6/09/2005,ERL05-3260|AY2a|NI|bovine|10/08/2005=10/08/2005,ERL06-2494|AY2a|NI|bovine|25/07/2005=25/07/2005,ERL06-3112|AY2a|NI|bovine|21/08/2006=21/08/2006,ERL06-4361|A2a|NI|human|28/11/2006=28/11/2006,ERL07-1133|AY2a||bovine|8/04/2007=8/04/2007,ERL07-2285|AY2a||bovine|1/08/2007=1/08/2007,ERL07-2341|AY2a|NI|bovine|6/08/2007=6/08/2007,ERL08-1743|AY2a|NI|human|8/05/2008=8/05/2008,ERL08-1889|AY2a||bovine|17/05/2008=17/05/2008,ERL08-3922|AY2a|SI|bovine|22/10/2008=22/10/2008,ERL09-2594|AY2a|NI|human|25/08/2009=25/08/2009,ERL09-2641|AY2a|SI|bovine|29/08/2009=29/08/2009,ERL093611|AY2a|SI|human|2/11/2009=2/11/2009,ERL10-552|AY2a|NI|human|9/02/2010=9/02/2010,ERL10-835|AY2a|SI|bovine|5/03/2010=5/03/2010,ERL102582|AY2a|SI|human|20/08/2010=20/08/2010,ERL11-2886|AY2a|SI|bovine|1/09/2011=1/09/2011,ERL11105|AY2a|NI|human|11/01/2011=11/01/2011,ERL111514|AY2a|SI|human|4/05/2011=4/05/2011,ERL121344|AY2a|NI|human|26/04/2012=26/04/2012,H12ESR-3802|AY2a|SI|bovine|14/10/2012=14/10/2012,H12ESR-3850|AY2a|NI|bovine|8/10/2012=8/10/2012,H13ER-5955|AY2a|NI|human|5/10/2013=5/10/2013,H13ER-6657|AY2a|SI|human|27/11/2013=27/11/2013,H14ER-1346|AY2a|NI|human|28/04/2014=28/04/2014,H14ER-519|AY2a|SI|human|14/02/2014=14/02/2014,h160a|AY2a|NI|bovine|24/03/2011=24/03/2011,H81a|AY2a|NI|bovine|10/08/2009=10/08/2009,Reference|AY2a|SI|bovine|12/09/2006=12/09/2006">
#                        <taxa id="TaxonSet.STEC_Clade1" spec="beast.base.evolution.alignment.TaxonSet">
#                            <alignment filter="-" id="STEC_Clade1" spec="beast.base.evolution.alignment.FilteredAlignment">
#                                <constantSiteWeights dimension="4" id="IntegerParameter" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="0">1334081 1350187 1350187 1334081</constantSiteWeights>
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.STEC_Clade1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="BICEPSPopSizePrior.t:STEC_Clade1" name="distribution" x="@BICEPSPopSize.t:STEC_Clade1">
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <M id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <S id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </LogNormal>
#        </prior>
#        <prior id="RateACPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateAC.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateAG.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateAT.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateCG.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateGT.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCsigmaPrior.c:STEC_Clade1" name="distribution">
#            <parameter id="ORCsigma.c:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.17" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.18" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:STEC_Clade1" name="distribution">
#            <parameter id="ORCucldMean.c:STEC_Clade1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.7" name="distr">
#                <alpha id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#        <prior id="ORCRatePriorDistribution.c:STEC_Clade1" name="distribution">
#            <parameter dimension="98" id="ORCRates.c:STEC_Clade1" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal S="@ORCsigma.c:STEC_Clade1" id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@STEC_Clade1" id="treeLikelihood.STEC_Clade1" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:STEC_Clade1">
#            <siteModel id="SiteModel.s:STEC_Clade1" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:STEC_Clade1" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:STEC_Clade1" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:STEC_Clade1" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:STEC_Clade1" rateAC="@rateAC.s:STEC_Clade1" rateAG="@rateAG.s:STEC_Clade1" rateAT="@rateAT.s:STEC_Clade1" rateCG="@rateCG.s:STEC_Clade1" rateGT="@rateGT.s:STEC_Clade1" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:STEC_Clade1" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@STEC_Clade1" id="empiricalFreqs.s:STEC_Clade1" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:STEC_Clade1" id="OptimisedRelaxedClock.c:STEC_Clade1" rates="@ORCRates.c:STEC_Clade1" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:STEC_Clade1">
#                <LogNormal S="@ORCsigma.c:STEC_Clade1" id="ORCLogNormalDistributionModel.c:STEC_Clade1" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.15" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution data="@STEC_Clade1" id="ConsensusWeights" spec="targetedbeast.edgeweights.ConsensusWeights" tree="@Tree.t:STEC_Clade1"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.STEC_Clade1	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateGT	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	BICEPSPopSize	ORCucldMean	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation
0	-1.1009620420132886E8	-1.1009570588337588E8	-498.3179529702434	-1.1009570588337588E8	12.90254755428191	41.714283217127615	1.0	1.0	1.0	1.0	1.0	-60.525573673856	0.8144552224779934	1.91624115629303	1.2670055110437548	1.418843949417376	0.9551997849397391	1.0103463018198393	0.6494102073981227	1.5431639085373932	7	6	6	6	6	6	6	6	1.0	1.0	0.2	0.5	0.0	0.0
1000	-1.1180080619823867E7	-1.1180029473240713E7	-51.14658315443282	-1.1180029473240713E7	11.792760430512889	27.212687282800864	0.49136655410229757	1.0	1.0	1.0	1.0	-15.822375868873742	0.7173901181984945	0.2963638357794581	0.8191652674807395	0.4461093019635633	0.139817372033777	0.4188001096830299	0.3904326199202262	0.5568440469948042	7	6	6	6	6	6	6	6	0.5811537455078419	0.055805215890336254	0.7387216012549713	0.025541110165506684	2.7593814609562878E-5	0.20834013846905935
2000	-7468384.683776418	-7468746.775578099	362.0918016811253	-7468746.775578099	11.739579623971105	34.43972011457721	0.49136655410229757	1.0	1.0	1.0	1.0	-42.269251953448794	0.6030629163222195	0.5638932498950892	1.6062954979281274	1.1432331674683596	1.0371599887168022	1.041207642109526	1.0933347637793003	0.35321173873748385	7	6	6	6	6	6	6	6	0.3863938108366106	0.020023145311976593	3.309188910747829	1.7508062535314837E-5	2.009321307160994E-9	1.2068113168385728
3000	-7465769.0369110145	-7466059.099105537	290.0621945226167	-7466059.099105537	11.88560521097341	75.53079299627808	0.49136655410229757	1.0	1.0	1.0	1.0	-127.77464488521662	2.9073578122172377	2.800662228479481	7.33459478713568	5.0017100249435185	4.39744654317216	1.5567258574124554	4.657544156703157	1.7074013366835117	7	6	6	6	6	6	6	6	0.767808238123289	0.0032990885090764294	3.391539036143361	3.002602090438422E-6	1.3959156314480795E-10	1.8059350004423327
4000	-7464606.910031213	-7464876.49359159	269.5835603764672	-7464876.49359159	13.11038845137973	100.24062937826281	0.49136655410229757	1.0	1.0	1.0	1.0	-154.0841136184849	4.876556771493654	15.525914743317596	20.73042663547984	9.79320997218949	7.874365962089096	3.0840486947695487	6.831102204864991	3.3290424568340105	7	6	6	6	6	6	6	6	1.6437796109414982	0.0022848649618787908	3.605041406475172	1.9588854076621452E-6	6.835110068290905E-11	1.7824721270959625
5000	-7464062.590897501	-7464331.301091461	268.71019396042595	-7464331.301091461	26.74958221465328	131.20824333928942	0.49136655410229757	1.0	1.0	1.0	1.0	-159.6132739746694	6.326576048397743	6.8949066530203895	9.202767701306428	31.366697801735636	4.152744402701548	14.225331663763695	7.39749912951322	3.4772469548314766	7	6	6	6	6	6	6	6	2.3020807362157414	0.0028964263873166446	3.7371816787412517	1.9269191367275044E-6	3.370147821448786E-10	2.571324151467696
6000	-7463185.141956055	-7463442.412021391	257.2700653367683	-7463442.412021391	23.197235165349845	125.91478287030898	0.49136655410229757	1.819109480508923	1.0	1.0	1.0	-163.25960322421548	3.727451532217076	9.943483120386377	25.78082695390875	25.903754651784478	9.662577531442288	14.72394148896648	4.950411291753199	3.9486562598883723	7	6	6	6	6	6	6	6	1.324638342322352	0.002065943304556654	3.6238438426674136	1.5617368565030913E-6	6.579636397749096E-10	3.430237453696742
7000	-7462803.464791023	-7463047.608563701	244.14377267750942	-7463047.608563701	22.238417179994293	132.36681121515562	0.49136655410229757	1.819109480508923	1.0	1.0	1.0	-169.0021395255632	6.2921291876274	14.306086412294613	27.32669554005118	22.946164429165947	16.812518967527183	13.463359135746261	4.196761753082449	5.195402691796359	7	6	6	6	6	6	6	6	2.8258357350093557	0.0020166244869882504	3.5959928305578304	1.5367921398472962E-6	1.0454320973425356E-8	5.875909834510669
8000	-7462753.2786900215	-7462995.187697087	241.9090070657821	-7462995.187697087	22.73473570102406	131.46654789737755	0.49136655410229757	1.819109480508923	1.0	1.0	1.0	-165.99416923875165	6.472433660629025	7.373015120331123	12.729350118492215	12.262213271832575	15.981203064082575	10.599605426147352	5.099050837727319	4.059710548147216	7	6	6	6	6	6	6	6	9.51001383472415	0.0019249439148900781	3.5959928305578304	1.4939683000738808E-6	7.117329780911106E-9	5.1682494217294215
9000	-7462615.44028058	-7462849.448171452	234.00789087192473	-7462849.448171452	20.87627656470963	132.34053246264682	0.49136655410229757	3.3425437508674887	1.0	1.0	1.0	-169.3547357936147	7.976541560573542	18.73042459191517	29.486052247575877	22.79509708110862	16.09396958627224	14.255848529915527	5.264546708317111	3.3177715215438623	7	6	6	6	6	6	6	6	7.139236179988294	0.0018731311120772692	3.420774639207209	1.5896174745408717E-6	1.753983367847267E-8	5.90938539053027
10000	-7462602.534982915	-7462831.622296013	229.08731309832422	-7462831.622296013	19.06825933696718	132.16100724660524	0.49136655410229757	3.3425437508674887	1.0	1.0	1.0	-170.00472717012428	15.823432364173295	16.022515375511222	11.531342015961778	18.50834575286173	11.572504719554347	10.718300244607024	4.238667597629333	2.2575311160681335	7	6	6	6	6	6	6	6	11.39562421882626	0.0017503257114577413	3.419167365202604	1.531460944474255E-6	2.8454343413464647E-7	8.202977762864538
11000	-7462324.061438365	-7462556.648043493	232.58660512757083	-7462556.648043493	16.369235890661653	131.0372417194519	0.49136655410229757	3.3425437508674887	1.0	1.0	1.0	-172.92160491549376	16.919136030014897	19.631001002928627	23.50099687561502	24.897199244848498	16.095272255864113	9.518990910187588	5.262360151847461	2.8736721011192894	7	6	6	6	6	6	6	6	6.0771296833745465	0.0017503257114577413	3.467686205659828	1.5499404563549114E-6	2.4138731324736565E-9	4.417147570784708
12000	-7462237.952641775	-7462481.173940726	243.22129895036596	-7462481.173940726	14.691854936857528	130.77136930239953	0.49136655410229757	3.3425437508674887	1.0	1.0	1.0	-173.872017903457	12.711088742327652	19.752701283879297	31.390650791574004	15.571026653918988	11.166185123187407	16.04056261767498	5.876637020579794	3.5204377419196886	7	6	6	6	6	6	6	6	9.540270638840468	0.001624314296792301	3.4209330837154797	1.4936208730949026E-6	2.15809366554916E-9	6.055472002627133
13000	-7462037.218201242	-7462276.191968511	238.97376726886117	-7462276.191968511	24.757086445317576	152.86177483709344	0.49136655410229757	3.3425437508674887	1.0	1.0	1.0	-180.49717394255097	20.065561580406104	27.117382192906017	25.768643236681463	12.857597974371297	17.543023182394077	8.29861337904101	9.709170782421841	6.581544312490295	7	6	6	6	6	6	6	6	5.176532240771121	0.001624314296792301	3.6866443035469207	1.338581873635971E-6	2.9131778575573763E-11	1.5813713487676677
14000	-7461985.846525786	-7462227.134919333	241.2883935468846	-7462227.134919333	18.102881649885205	142.32051351329656	0.49136655410229757	3.3425437508674887	0.5415887430266719	1.0	1.0	-176.5812285009001	11.154655342664336	15.846183937125383	17.481691113335074	21.24983728005958	23.33275112307629	13.302816483206628	11.225044069795096	2.6640534495788377	7	6	6	6	6	6	6	6	12.04367480900188	0.0014771928988647931	3.7072381038735958	1.3629788022168456E-6	3.154177744000634E-11	1.55884513447401
15000	-7461981.650615427	-7462230.053840064	248.40322463783315	-7462230.053840064	18.94246874413663	141.02143763101105	0.49136655410229757	3.3425437508674887	0.5415887430266719	1.0	1.0	-181.3543963039875	13.441201542276271	18.480652526592515	31.85429088432347	21.06583830655179	19.35532314282753	8.319087893899342	5.470924934142456	2.039429649964221	7	6	6	6	6	6	6	6	1.0573138284841626	0.0014812650807084376	3.56673868122693	1.3623759317550167E-6	4.443984489860723E-11	1.9025218919099367
16000	-7461984.919527072	-7462220.826087637	235.9065605644237	-7462220.826087637	14.607844240411852	133.62730599063585	0.49136655410229757	3.3425437508674887	0.5415887430266719	1.0	0.6577107467928829	-176.04895205100468	31.828579088557017	23.211040511196764	14.698875719448216	9.974576007832571	14.032568719231932	15.96186222582616	8.292456385293512	2.900051474247591	7	6	6	6	6	6	6	6	11.137448339421447	0.0014812650807084376	3.624444688660807	1.3745937914792313E-6	1.3967372367477674E-9	3.8655227816670092
17000	-7461948.453749425	-7462204.170412913	255.71666348833142	-7462204.170412913	18.58732089338132	149.2404842587985	0.49136655410229757	3.3425437508674887	0.5415887430266719	1.0	0.6577107467928829	-181.87437399029966	39.45862887895102	7.5347913749213955	35.21189502447332	40.64489280891767	9.595581148748531	8.010069114337682	3.8338978556134133	5.833141391511075	7	6	6	6	6	6	6	6	7.5470229733424254	0.0013237612345666887	3.6398713969562837	1.2269855092850907E-6	4.483327639896444E-11	1.9566184867470482
18000	-7461959.729810002	-7462199.338729119	239.6089191168174	-7462199.338729119	24.464369706644007	163.08723495495937	0.49136655410229757	3.3425437508674887	0.5415887430266719	1.0	0.6577107467928829	-186.62561575050518	18.54809089738754	18.089719108175217	49.001735427220886	14.765603809937874	9.309270044252136	15.559580659204851	5.557632983718236	4.4113216216560085	7	6	6	6	6	6	6	6	3.082048993419972	0.001331524595931703	3.5582361745361624	1.1858031706559472E-6	2.259416274243721E-10	2.892552332666048
19000	-7461846.279641541	-7462105.17254904	258.89290749970854	-7462105.17254904	17.20010794889099	153.5865335845969	0.49136655410229757	3.3425437508674887	0.5415887430266719	0.5497698030242089	0.6577107467928829	-184.3113927150641	32.8459391320124	54.13261174840385	31.15935021278583	27.659000149643216	13.424979527281483	7.434688185999737	3.64220019893935	3.169104918143763	7	6	6	6	6	6	6	6	6.222792505939154	0.001347811741637359	3.748519218090992	1.1947042846280718E-6	1.277466696840442E-10	3.2412065042131646
20000	-7461843.628068645	-7462089.956845291	246.3287766464644	-7462089.956845291	15.059815466229042	154.69779034632757	0.49136655410229757	3.3425437508674887	0.5415887430266719	0.5497698030242089	0.6577107467928829	-190.75943137068867	33.47971422229603	26.49823809436275	21.75495133057062	38.683780247875255	13.00863973180643	9.087413506091648	4.986191877257376	12.250029408934875	7	6	6	6	6	6	6	6	6.128932060178649	0.0013227877026619657	3.477592294113779	1.2933736482280608E-6	2.551254302828728E-11	1.8414633412505923
21000	-7461835.384443734	-7462074.843770432	239.45932669850026	-7462074.843770432	15.897483881610219	152.2277757610135	0.49136655410229757	3.3425437508674887	0.37940072438743344	0.5497698030242089	0.6577107467928829	-183.6565292001676	20.331757747308117	35.65084505489394	22.61422116912083	27.91446080457374	9.546055295534519	8.080021793716284	8.839407117827259	3.352630620127678	7	6	6	6	6	6	6	6	16.464072927242942	0.0013538300902215734	3.416988654109177	1.2478798525994854E-6	9.932902986774911E-10	4.522148091174046
22000	-7461825.586047289	-7462078.504430925	252.91838363601582	-7462078.504430925	13.784070207416375	143.04030705623325	0.49136655410229757	3.3425437508674887	0.37940072438743344	0.5497698030242089	0.6577107467928829	-183.47645424338447	25.445897000579553	17.938749769750874	47.98118038707152	21.27847524301548	26.51598054738748	11.017614584975673	5.60090657072376	2.4873440786142447	7	6	6	6	6	6	6	6	5.6993693577656215	0.0012988030371401571	3.567696160888568	1.3586720165253103E-6	1.9757792711165245E-10	3.637113134620375
23000	-7461795.407593995	-7462040.727744568	245.32015057238885	-7462040.727744568	15.599710860923771	156.67103475390968	0.573156267962061	3.3425437508674887	0.37940072438743344	0.5497698030242089	0.6577107467928829	-188.01768944021572	24.36878525921779	27.508491025320474	32.469326387507465	44.20174414771954	11.091399373914903	10.115065062144597	7.1040516977604815	3.773171094975619	7	6	6	6	6	6	6	6	13.222646560561454	0.0011819044401086812	3.567696160888568	1.2084267747348577E-6	9.342669018671255E-12	1.3295306721396718
24000	-7461790.830880941	-7462045.482398623	254.6515176816357	-7462045.482398623	15.66012700426383	150.19037545079405	0.573156267962061	3.3425437508674887	0.37940072438743344	0.5497698030242089	0.6577107467928829	-182.74189479398962	24.40824687722927	27.58440317609752	35.17917045628588	18.923696925169025	16.285470884998002	4.943898302712923	2.5945448647791727	2.6723489685971322	7	6	6	6	6	6	6	6	8.134495118195382	0.0012087202456395	3.567696160888568	1.228102327808439E-6	2.0344541669453424E-11	1.8173726569032531
