#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BICEPS.t:STEC_Clade1" linkedMean="true" ploidy="1.0" spec="biceps.BICEPS">
#            <parameter id="RealParameter.6" lower="0.0" name="populationShape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">3.0</parameter>
#            <parameter id="BICEPSPopSize.t:STEC_Clade1" lower="0.0" name="populationMean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <groupSizes dimension="8" estimate="false" id="BICEPSGroupSizes.t:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BICEPSTreeIntervals.t:STEC_Clade1" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:STEC_Clade1" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:STEC_Clade1" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="109ST-1|AY2a|NI|bovine|1/09/2008=1/09/2008,13ER-3795|AY2a|NI|bovine|22/05/2013=22/05/2013,14ER-2816|AY2a|SI|bovine|12/09/2014=12/09/2014,14ER-98|AY2a|NI|bovine|19/12/2013=19/12/2013,E200a|AWY2a|NI|bovine|13/09/2010=13/09/2010,e82b|AY2a|NI|bovine|20/04/2010=20/04/2010,ER-06-287|AY2a|NI|human|20/01/2006=20/01/2006,ERL-04-3576|AY2a|SI|human|11/11/2004=11/11/2004,ERL-04-3852-S4|AY2a|NI|human|14/12/2004=14/12/2004,ERL-04-3852-S5|AY2a|SI|human|25/02/2005=25/02/2005,ERL-05-1169|AY2a|NI|human|6/04/2005=6/04/2005,ERL-06-3358|AY2a|SI|human|5/09/2006=5/09/2006,ERL-07-2865|AY2a|NI|human|14/09/2007=14/09/2007,ERL-07-811|AY2a|SI|human|13/03/2007=13/03/2007,ERL-08-2970|AY2a|SI|human|26/08/2008=26/08/2008,ERL-08-3450|AY2a|NI|human|19/09/2008=19/09/2008,ERL-12-1148|AY2a|SI|human|31/03/2012=31/03/2012,ERL04-2361|AY2a|NI|bovine|14/08/2004=14/08/2004,ERL04-2635|AWY2a|NI|bovine|30/08/2004=30/08/2004,ERL04-3180|AY2a|SI|bovine|8/10/2004=8/10/2004,ERL05-3130|AY2a|SI|bovine|6/09/2005=6/09/2005,ERL05-3260|AY2a|NI|bovine|10/08/2005=10/08/2005,ERL06-2494|AY2a|NI|bovine|25/07/2005=25/07/2005,ERL06-3112|AY2a|NI|bovine|21/08/2006=21/08/2006,ERL06-4361|A2a|NI|human|28/11/2006=28/11/2006,ERL07-1133|AY2a||bovine|8/04/2007=8/04/2007,ERL07-2285|AY2a||bovine|1/08/2007=1/08/2007,ERL07-2341|AY2a|NI|bovine|6/08/2007=6/08/2007,ERL08-1743|AY2a|NI|human|8/05/2008=8/05/2008,ERL08-1889|AY2a||bovine|17/05/2008=17/05/2008,ERL08-3922|AY2a|SI|bovine|22/10/2008=22/10/2008,ERL09-2594|AY2a|NI|human|25/08/2009=25/08/2009,ERL09-2641|AY2a|SI|bovine|29/08/2009=29/08/2009,ERL093611|AY2a|SI|human|2/11/2009=2/11/2009,ERL10-552|AY2a|NI|human|9/02/2010=9/02/2010,ERL10-835|AY2a|SI|bovine|5/03/2010=5/03/2010,ERL102582|AY2a|SI|human|20/08/2010=20/08/2010,ERL11-2886|AY2a|SI|bovine|1/09/2011=1/09/2011,ERL11105|AY2a|NI|human|11/01/2011=11/01/2011,ERL111514|AY2a|SI|human|4/05/2011=4/05/2011,ERL121344|AY2a|NI|human|26/04/2012=26/04/2012,H12ESR-3802|AY2a|SI|bovine|14/10/2012=14/10/2012,H12ESR-3850|AY2a|NI|bovine|8/10/2012=8/10/2012,H13ER-5955|AY2a|NI|human|5/10/2013=5/10/2013,H13ER-6657|AY2a|SI|human|27/11/2013=27/11/2013,H14ER-1346|AY2a|NI|human|28/04/2014=28/04/2014,H14ER-519|AY2a|SI|human|14/02/2014=14/02/2014,h160a|AY2a|NI|bovine|24/03/2011=24/03/2011,H81a|AY2a|NI|bovine|10/08/2009=10/08/2009,Reference|AY2a|SI|bovine|12/09/2006=12/09/2006">
#                        <taxa id="TaxonSet.STEC_Clade1" spec="beast.base.evolution.alignment.TaxonSet">
#                            <alignment filter="-" id="STEC_Clade1" spec="beast.base.evolution.alignment.FilteredAlignment">
#                                <constantSiteWeights dimension="4" id="IntegerParameter" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="0">1334081 1350187 1350187 1334081</constantSiteWeights>
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.STEC_Clade1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="BICEPSPopSizePrior.t:STEC_Clade1" name="distribution" x="@BICEPSPopSize.t:STEC_Clade1">
#            <LogNormal id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <M id="Function$Constant.5" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <S id="Function$Constant.6" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </LogNormal>
#        </prior>
#        <distribution id="BMT_PropInvariablePrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:STEC_Clade1" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:STEC_Clade1" modelIndicator="@BMT_ModelIndicator.s:STEC_Clade1" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:STEC_Clade1" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies data="@STEC_Clade1" id="BMTfreqs.s:STEC_Clade1" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:STEC_Clade1" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:STEC_Clade1" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:STEC_Clade1x" name="distr"/>
#        </distribution>
#        <distribution id="BMT_GammaShapePrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:STEC_Clade1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="ClockPrior.c:STEC_Clade1" name="distribution">
#            <parameter id="clockRate.c:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@STEC_Clade1" id="treeLikelihood.STEC_Clade1" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:STEC_Clade1">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:STEC_Clade1" hasInvariantSites="@hasInvariableSites.s:STEC_Clade1" id="BEASTModelTest.s:STEC_Clade1" proportionInvariant="@BMT_ProportionInvariable.s:STEC_Clade1" shape="@BMT_gammaShape.s:STEC_Clade1" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:STEC_Clade1">
#                <parameter estimate="false" id="BMT_mutationRate.s:STEC_Clade1" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:STEC_Clade1" id="StrictClock.c:STEC_Clade1" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution data="@STEC_Clade1" id="ConsensusWeights" spec="targetedbeast.edgeweights.ConsensusWeights" tree="@Tree.t:STEC_Clade1"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.STEC_Clade1	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	clockRate	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	BICEPSPopSize
0	-1.9820391363443423E7	-1.9820317517241284E7	-73.84620213797061	-1.9820317517241284E7	13.321573174624172	45.92946692732308	1.0	1.0	1.0	1.0	1.0	1.0	121321	5	1.0	0.1	1	1	0.1	1.0	0	1.0	-69.41039433439347	1.1616936352622165	1.6664807602865053	3.497372720668302	1.147974696959871	1.0429634118000854	1.4118506307263967	1.451285276289703	1.6705479283505011	7	6	6	6	6	6	6	6	1.0
1000	-1.0686686903010046E7	-1.0686653053305667E7	-33.84970437968563	-1.0686653053305667E7	12.178909824993362	29.215701663062625	0.03565300991166409	0.6901047714811328	0.03565300991166409	1.0119023897525223	1.1738428028900103	3.0528440160530064	121345	10	0.8989452972290308	0.44377133519319245	1	1	0.44377133519319245	0.8989452972290308	0	0.10660691479906383	-25.149402153024617	0.5163119128741918	1.0607213684122607	0.5322564020293775	0.6190709035147915	0.8186859920790293	0.49078471553965725	0.1970426881697526	0.8597264212437992	7	6	6	6	6	6	6	6	0.6113848018995363
2000	-7547074.380503086	-7546944.883979501	-129.49652358481217	-7546944.883979501	15.51046758220448	72.2613597781451	0.026082192905085736	0.5742275793307304	0.04209083513789441	1.1309125736832728	1.1738428028900103	3.0528440160530064	123456	30	0.8362238423698974	0.9459221976046941	1	1	0.9459221976046941	0.8362238423698974	0	3.401813684234801E-4	-111.47899521122342	0.9961536156812513	1.9815324638235452	2.414997388219877	2.120028444345576	4.9433019783122125	6.2599397055228625	3.6085897731567687	2.6375526089414008	7	6	6	6	6	6	6	6	2.334304016855744
3000	-7472113.135514306	-7472022.370895408	-90.76461889827468	-7472022.370895408	12.708671327662687	47.7159649424475	1.047455756348927	0.41628502516820864	0.04209083513789441	0.21543504372718458	1.225889323564779	3.0528440160530064	123456	30	0.8362238423698974	0.9459221976046941	1	1	0.9459221976046941	0.8362238423698974	0	3.898427337766952E-5	-74.64772066700709	0.40097491143975084	0.74232768464174	1.0567007119575402	1.2140298584462037	3.170959834392428	1.944368012937844	4.045773096973036	0.7199527865199031	7	6	6	6	6	6	6	6	0.7267489033761093
4000	-7464040.311129784	-7463855.645255628	-184.6658741565478	-7463855.645255628	14.144442027097762	117.82050823775027	0.6147020035875318	1.010999315589639	0.3975231502687736	0.21543504372718458	1.010999315589639	2.7503411712372317	123425	26	0.2200291962389135	0.9459221976046941	1	1	0.9459221976046941	0.2200291962389135	0	2.2957111979706643E-6	-170.82447890796342	4.8133673755430815	9.456267379581199	17.06471688758739	2.6175008662264214	16.007316478575856	8.500334298818206	12.445747866319035	3.017292206203604	7	6	6	6	6	6	6	6	0.8488814991604363
5000	-7463291.287021988	-7463041.826781591	-249.46024039636825	-7463041.826781591	18.156705209235817	252.20180230437919	1.472819186240473	1.023784967221419	0.6299084398195889	0.21543504372718458	1.023784967221419	1.6342673957699152	123425	26	0.15228455753836875	0.9459221976046941	1	1	0.9459221976046941	0.15228455753836875	0	8.324391895650352E-7	-235.31458492398238	75.4869410669954	56.58899330245476	47.351454280956965	21.445020696191317	34.18104295156675	31.42318530878077	18.87877889889788	4.08027637166735	7	6	6	6	6	6	6	6	1.1090284005851059
6000	-7462851.484176795	-7462609.09495656	-242.38922023502914	-7462609.09495656	16.665531853551926	232.83410723815152	1.4908433030306527	1.0497294777456885	0.6261880766511968	0.27511700971478936	1.0497294777456885	1.508392655111984	123425	26	0.03574171101402161	0.9459221976046941	1	1	0.9459221976046941	0.03574171101402161	0	8.920189780533247E-7	-227.0348346182955	148.2621213975751	113.98606425036314	44.119205068527386	32.12151832309968	20.195241755348952	20.5684504276697	13.673427645836583	7.44829744358847	7	6	6	6	6	6	6	6	2.2334415076909355
7000	-7462776.276714253	-7462529.721549848	-246.55516440534893	-7462529.721549848	19.35599101318776	250.45707192567372	1.4617443366821894	1.125487666302147	0.7436749640487843	0.08186102998254285	1.125487666302147	1.4617443366821894	123421	23	0.06475743631224612	0.9459221976046941	1	1	0.9459221976046941	0.06475743631224612	0	8.729640266130116E-7	-229.76293878492746	89.77614366513659	83.31976830864346	49.08938973239776	33.48081027334068	32.98273366943128	27.115012501209375	22.34817576554339	8.282112240553168	7	6	6	6	6	6	6	6	6.4268673350484775
8000	-7462515.711731115	-7462258.675052014	-257.0366791009744	-7462258.675052014	21.178583856118006	277.6158123039673	1.1301988061225343	1.4818437077414768	0.5188565962463215	0.29850588636126524	1.3924883919237283	1.1781066116046734	123456	30	0.06475743631224612	0.9459221976046941	1	1	0.9459221976046941	0.06475743631224612	0	7.682016169500937E-7	-233.34569042767006	74.2907099273235	70.6669060548132	82.46698439101246	25.618347990750113	50.3073313653197	17.517750962586327	16.81222351186525	9.71982186675313	7	6	6	6	6	6	6	6	19.30060679052226
9000	-7462429.118278098	-7462172.583546698	-256.53473139973494	-7462172.583546698	19.900676738512903	271.3160918658882	1.1465413458435747	1.529341209814603	0.5188565962463215	0.21723494754326	1.4414845547086659	1.1465413458435747	123451	27	0.06475743631224612	0.9459221976046941	1	1	0.9459221976046941	0.06475743631224612	0	7.682016169500937E-7	-230.85489397704	123.25694278719264	72.76682885813092	54.43176814090036	74.13761762422693	38.12739108529974	16.233840876820256	9.142879183525416	6.7155202908001534	7	6	6	6	6	6	6	6	37.56649734882359
10000	-7461855.267724059	-7461589.733724421	-265.53399963729385	-7461589.733724421	22.169951083749684	326.0965594370237	1.1397676029070858	1.5670577829699934	0.5541110320105592	0.1237905395208937	1.4755054396843819	1.1397676029070858	123451	27	0.06475743631224612	0.9617263029202363	1	1	0.9617263029202363	0.06475743631224612	0	5.782799268414606E-7	-245.3844129721031	210.93079356016543	88.43823316089458	123.02986591942256	126.16927536528931	38.7098320485602	10.88349481383666	14.727907510030393	10.270210301490751	7	6	6	6	6	6	6	6	8.457086732947491
11000	-7461793.491118668	-7461523.5457820445	-269.9453366227651	-7461523.5457820445	24.757144228460877	339.2370114953669	1.1397676029070858	1.6089469290936482	0.5541110320105592	0.10738598560328866	1.450020847478332	1.1397676029070858	123451	27	0.03147707210492651	0.9617263029202363	1	1	0.9617263029202363	0.03147707210492651	0	5.780620586786726E-7	-248.78220740523537	144.43754245439476	75.92680345398247	91.2104025659508	65.3733930265335	44.69791528460708	24.390126695612523	14.112244102018332	9.865727974928163	7	6	6	6	6	6	6	6	11.18820955444736
12000	-7461603.288136787	-7461329.274717193	-274.0134195941271	-7461329.274717193	24.19176125116224	364.38025999042446	0.8933582950265466	2.138791555736825	0.5541110320105592	0.06458173809271811	1.455799084106804	0.8933582950265466	123451	27	0.03710171973177495	0.9617263029202363	1	1	0.9617263029202363	0.03710171973177495	0	5.206026282926169E-7	-254.8109689995511	185.2569221897429	136.6696152001124	138.42455989882416	69.04872444829955	121.62537700792242	33.46034716762966	20.82628494472597	9.226564078853041	7	6	6	6	6	6	6	6	6.663392278345108
13000	-7461564.303691906	-7461285.6922139255	-278.6114779802299	-7461285.6922139255	26.46257209407315	376.37002388279905	0.677453674170907	2.3845732748660122	0.3083293128813719	0.09026847310509732	1.861921590805704	0.677453674170907	123451	27	0.024900592472728335	0.9617263029202363	1	1	0.9617263029202363	0.024900592472728335	0	4.6089528343729944E-7	-257.1359531047422	96.63335401521884	170.0817373228868	67.56442368436755	75.1349018424568	69.25849265769803	32.7225179109184	16.482693313905155	12.86488454817447	7	6	6	6	6	6	6	6	12.888252654366573
14000	-7461563.296005638	-7461277.2606250625	-286.0353805754225	-7461277.2606250625	28.792927051896974	425.2509342162946	0.677453674170907	2.3845732748660122	0.3083293128813719	0.1006946410737532	1.8514954228370482	0.677453674170907	123451	27	0.03418444985173767	0.9617263029202363	1	1	0.9617263029202363	0.03418444985173767	0	4.550200918545917E-7	-261.554692724353	301.42313516754314	153.56859532423277	131.36275287732457	80.1430582384301	52.25592168723832	64.6825369886182	31.863550371647847	8.736937878199798	7	6	6	6	6	6	6	6	25.440927134124102
15000	-7461545.98919198	-7461263.568676315	-282.42051566526	-7461263.568676315	28.97948734714236	420.5842664892351	0.677453674170907	2.3845732748660122	0.3083293128813719	0.1006946410737532	1.8514954228370482	0.677453674170907	123451	27	0.07657537570130463	0.9617263029202363	1	1	0.9617263029202363	0.07657537570130463	0	4.328821420624669E-7	-260.17442022769825	245.15889074290413	83.05119232128156	216.39203100704518	92.65833745645271	74.79885872801067	53.897549853045575	13.053509620601199	9.733754131260817	7	6	6	6	6	6	6	6	15.307948735768871
16000	-7461534.34214257	-7461257.47479439	-276.867348179882	-7461257.47479439	25.999057482733676	396.6217260892503	0.677453674170907	2.3238518292114487	0.32746377263408	0.1006946410737532	1.893082408738904	0.677453674170907	123451	27	0.038934366921217434	0.9617263029202363	1	1	0.9617263029202363	0.038934366921217434	0	4.6847809496260746E-7	-256.3070198296341	221.33362255273053	127.57657972709723	204.69362173035248	58.30356085312634	72.3466444754114	28.108845411912206	11.129552632875956	11.314590760208262	7	6	6	6	6	6	6	6	10.129435896249154
17000	-7461518.28616933	-7461229.957335562	-288.3288337667482	-7461229.957335562	29.821434579090393	455.0397093506115	0.722690627782656	2.2349139805569744	0.36971159235220524	0.1006946410737532	1.8492985304517555	0.722690627782656	123451	27	0.01501214801520186	0.9617263029202363	1	1	0.9617263029202363	0.01501214801520186	0	4.183228174150023E-7	-269.0490615445021	149.1033671294827	140.03330591135312	128.01192031398688	123.034934414749	47.761965586253766	46.88904671364196	24.212357575736668	12.447350306724392	7	6	6	6	6	6	6	6	7.10203827338725
