#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BICEPS.t:STEC_Clade1" linkedMean="true" ploidy="1.0" spec="biceps.BICEPS">
#            <parameter id="RealParameter.6" lower="0.0" name="populationShape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">3.0</parameter>
#            <parameter id="BICEPSPopSize.t:STEC_Clade1" lower="0.0" name="populationMean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <groupSizes dimension="8" estimate="false" id="BICEPSGroupSizes.t:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BICEPSTreeIntervals.t:STEC_Clade1" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:STEC_Clade1" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:STEC_Clade1" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="109ST-1|AY2a|NI|bovine|1/09/2008=1/09/2008,13ER-3795|AY2a|NI|bovine|22/05/2013=22/05/2013,14ER-2816|AY2a|SI|bovine|12/09/2014=12/09/2014,14ER-98|AY2a|NI|bovine|19/12/2013=19/12/2013,E200a|AWY2a|NI|bovine|13/09/2010=13/09/2010,e82b|AY2a|NI|bovine|20/04/2010=20/04/2010,ER-06-287|AY2a|NI|human|20/01/2006=20/01/2006,ERL-04-3576|AY2a|SI|human|11/11/2004=11/11/2004,ERL-04-3852-S4|AY2a|NI|human|14/12/2004=14/12/2004,ERL-04-3852-S5|AY2a|SI|human|25/02/2005=25/02/2005,ERL-05-1169|AY2a|NI|human|6/04/2005=6/04/2005,ERL-06-3358|AY2a|SI|human|5/09/2006=5/09/2006,ERL-07-2865|AY2a|NI|human|14/09/2007=14/09/2007,ERL-07-811|AY2a|SI|human|13/03/2007=13/03/2007,ERL-08-2970|AY2a|SI|human|26/08/2008=26/08/2008,ERL-08-3450|AY2a|NI|human|19/09/2008=19/09/2008,ERL-12-1148|AY2a|SI|human|31/03/2012=31/03/2012,ERL04-2361|AY2a|NI|bovine|14/08/2004=14/08/2004,ERL04-2635|AWY2a|NI|bovine|30/08/2004=30/08/2004,ERL04-3180|AY2a|SI|bovine|8/10/2004=8/10/2004,ERL05-3130|AY2a|SI|bovine|6/09/2005=6/09/2005,ERL05-3260|AY2a|NI|bovine|10/08/2005=10/08/2005,ERL06-2494|AY2a|NI|bovine|25/07/2005=25/07/2005,ERL06-3112|AY2a|NI|bovine|21/08/2006=21/08/2006,ERL06-4361|A2a|NI|human|28/11/2006=28/11/2006,ERL07-1133|AY2a||bovine|8/04/2007=8/04/2007,ERL07-2285|AY2a||bovine|1/08/2007=1/08/2007,ERL07-2341|AY2a|NI|bovine|6/08/2007=6/08/2007,ERL08-1743|AY2a|NI|human|8/05/2008=8/05/2008,ERL08-1889|AY2a||bovine|17/05/2008=17/05/2008,ERL08-3922|AY2a|SI|bovine|22/10/2008=22/10/2008,ERL09-2594|AY2a|NI|human|25/08/2009=25/08/2009,ERL09-2641|AY2a|SI|bovine|29/08/2009=29/08/2009,ERL093611|AY2a|SI|human|2/11/2009=2/11/2009,ERL10-552|AY2a|NI|human|9/02/2010=9/02/2010,ERL10-835|AY2a|SI|bovine|5/03/2010=5/03/2010,ERL102582|AY2a|SI|human|20/08/2010=20/08/2010,ERL11-2886|AY2a|SI|bovine|1/09/2011=1/09/2011,ERL11105|AY2a|NI|human|11/01/2011=11/01/2011,ERL111514|AY2a|SI|human|4/05/2011=4/05/2011,ERL121344|AY2a|NI|human|26/04/2012=26/04/2012,H12ESR-3802|AY2a|SI|bovine|14/10/2012=14/10/2012,H12ESR-3850|AY2a|NI|bovine|8/10/2012=8/10/2012,H13ER-5955|AY2a|NI|human|5/10/2013=5/10/2013,H13ER-6657|AY2a|SI|human|27/11/2013=27/11/2013,H14ER-1346|AY2a|NI|human|28/04/2014=28/04/2014,H14ER-519|AY2a|SI|human|14/02/2014=14/02/2014,h160a|AY2a|NI|bovine|24/03/2011=24/03/2011,H81a|AY2a|NI|bovine|10/08/2009=10/08/2009,Reference|AY2a|SI|bovine|12/09/2006=12/09/2006">
#                        <taxa id="TaxonSet.STEC_Clade1" spec="beast.base.evolution.alignment.TaxonSet">
#                            <alignment filter="-" id="STEC_Clade1" spec="beast.base.evolution.alignment.FilteredAlignment">
#                                <constantSiteWeights dimension="4" id="IntegerParameter" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="0">1334081 1350187 1350187 1334081</constantSiteWeights>
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.STEC_Clade1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="BICEPSPopSizePrior.t:STEC_Clade1" name="distribution" x="@BICEPSPopSize.t:STEC_Clade1">
#            <LogNormal id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <M id="Function$Constant.5" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <S id="Function$Constant.6" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </LogNormal>
#        </prior>
#        <distribution id="BMT_PropInvariablePrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:STEC_Clade1" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:STEC_Clade1" modelIndicator="@BMT_ModelIndicator.s:STEC_Clade1" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:STEC_Clade1" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies data="@STEC_Clade1" id="BMTfreqs.s:STEC_Clade1" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:STEC_Clade1" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:STEC_Clade1" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:STEC_Clade1x" name="distr"/>
#        </distribution>
#        <distribution id="BMT_GammaShapePrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:STEC_Clade1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="ORCRatePriorDistribution.c:STEC_Clade1" name="distribution">
#            <parameter dimension="98" id="ORCRates.c:STEC_Clade1" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:STEC_Clade1" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:STEC_Clade1" name="distribution" x="@ORCsigma.c:STEC_Clade1">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:STEC_Clade1" name="distribution">
#            <parameter id="ORCucldMean.c:STEC_Clade1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <alpha id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.4" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@STEC_Clade1" id="treeLikelihood.STEC_Clade1" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:STEC_Clade1">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:STEC_Clade1" hasInvariantSites="@hasInvariableSites.s:STEC_Clade1" id="BEASTModelTest.s:STEC_Clade1" proportionInvariant="@BMT_ProportionInvariable.s:STEC_Clade1" shape="@BMT_gammaShape.s:STEC_Clade1" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:STEC_Clade1">
#                <parameter estimate="false" id="BMT_mutationRate.s:STEC_Clade1" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:STEC_Clade1" id="OptimisedRelaxedClock.c:STEC_Clade1" rates="@ORCRates.c:STEC_Clade1" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:STEC_Clade1">
#                <LogNormal S="@ORCsigma.c:STEC_Clade1" id="ORCLogNormalDistributionModel.c:STEC_Clade1" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution data="@STEC_Clade1" id="ConsensusWeights" spec="targetedbeast.edgeweights.ConsensusWeights" tree="@Tree.t:STEC_Clade1"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.STEC_Clade1	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	ORCucldMean	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	BICEPSPopSize	
0	-7460591.126542372	-7461130.894432433	539.7678900612582	-7461130.894432433	13.234529024139624	212.34500102323665	0.6389694211866095	2.2795232323965613	0.4070842879352328	0.10751594822494981	1.9279376890700404	0.6389694211866095	123451	27	0.08617012230674302	0.0040611146374612	1	0	0.0	0.08617012230674302	0	0.03364528676233994	4.327995808185561	8.319945045661609E-7	4.9582957808991375E-11	2.4233063235712926	-193.47984288867232	119.56948703627724	86.02622535786834	22.994543412834208	32.719041940063256	17.485840162188357	8.383067537965411	4.568435962287782	1.3661001992680628	7	6	6	6	6	6	6	6	17.1155274769168	
1000	-7460585.943684531	-7461136.961090229	551.0174056984946	-7461136.961090229	13.563702567211113	238.9891040740309	0.6389694211866095	2.5154361928684463	0.3576984226937594	0.10751594822494981	1.741410593839629	0.6389694211866095	123451	27	0.053358490904864705	0.0026901129683615087	1	1	0.0026901129683615087	0.053358490904864705	0	0.03405730712401835	4.391739959604058	7.625271851475065E-7	9.119575527701484E-12	1.6071814885596816	-201.31666574502714	305.86214009362845	256.46225578547995	58.37645586987108	31.591586791502305	12.048402706922088	11.887242450060599	2.879111806082531	1.328399221164149	7	6	6	6	6	6	6	6	7.601622179932665	
2000	-7460595.762463569	-7461144.13386684	548.3714032712126	-7461144.13386684	14.591684001341632	239.00849332098278	0.6389694211866095	2.1239951317456973	0.3576984226937594	0.11637247144163072	2.1239951317456973	0.6389694211866095	123421	23	0.13289222877164716	0.00305794371349622	1	1	0.00305794371349622	0.13289222877164716	0	0.031842518310540247	4.334716431201828	7.020811064284103E-7	6.771570854226857E-11	2.895337335927164	-194.95395866694867	243.13991870893207	102.4148854517049	38.319779828924375	20.098294193823033	14.111705606358274	5.78767107225845	3.5404942207384957	2.1073414778342743	7	6	6	6	6	6	6	6	28.136897038651863	
3000	-7460596.549060982	-7461148.403976411	551.8549154288194	-7461148.403976411	14.726220465583124	238.79983682160335	0.6389694211866095	2.1239951317456973	0.3576984226937594	0.11637247144163072	2.1239951317456973	0.6389694211866095	123421	23	0.13739505069578997	0.00262453730446364	1	1	0.00262453730446364	0.13739505069578997	0	0.03451030896805037	4.493832054367214	7.540897303229956E-7	1.619457667654675E-8	8.320972342722591	-198.4864861759945	283.7557388289041	103.9976701307228	63.624676625696495	28.39546484326806	13.057900558513847	3.5331677111189994	1.634451651302959	3.3333756365427667	7	6	6	6	6	6	6	6	4.5857626778224665	
4000	-7460597.318874604	-7461143.5138339335	546.1949593290701	-7461143.5138339335	14.285512300832021	246.67162236910187	0.6088058580231162	2.1239951317456973	0.3576984226937594	0.17669959776861738	2.1239951317456973	0.6088058580231162	123421	23	0.6989327652298005	0.059220760094695804	1	1	0.059220760094695804	0.6989327652298005	0	0.03216908175683436	4.388925481405026	7.159942165555864E-7	7.785803788367781E-10	5.6626753140876485	-196.09844557008353	221.21091461923805	110.34352565416914	39.254121540087986	28.850374839265424	16.437962066537654	11.823472805868692	2.5233188369115354	1.1646722841304609	7	6	6	6	6	6	6	6	33.76119315589785	
5000	-7460604.263024912	-7461142.341125995	538.0781010828817	-7461142.341125995	14.235668462884249	262.30126258520784	0.6088058580231162	2.1239951317456973	0.3576984226937594	0.17669959776861738	2.1239951317456973	0.6088058580231162	123421	23	0.6989327652298005	0.16309456991758287	1	1	0.16309456991758287	0.6989327652298005	0	0.0315737689879873	4.502640748257557	6.746386915282491E-7	4.516316589488537E-10	4.525585806051616	-206.10100212735748	471.02580957618767	82.03844253518814	89.86185210164895	31.39189339866024	16.486259673516617	5.870169668743664	1.9166015583778893	1.8931359078583776	7	6	6	6	6	6	6	6	5.59948176489481	
6000	-7460591.790183702	-7461139.327760499	547.5375767973229	-7461139.327760499	14.407374027083188	245.13972262623574	0.6421433162179643	2.1239951317456973	0.37815346443695474	0.08956963963572598	2.1239951317456973	0.6421433162179643	123421	23	0.7832622209794138	0.16905631648906622	1	1	0.16905631648906622	0.7832622209794138	0	0.03215040080023804	4.501881596164498	7.137556436466286E-7	7.571392002865808E-11	2.9474425025355413	-199.78326040032138	297.85202083487036	158.45273099242996	49.36006965179333	29.049666326879482	11.594368944233196	5.936203306496804	3.848899213129029	1.1491619661282377	7	6	6	6	6	6	6	6	14.283665245443323	
7000	-7460578.5698822	-7461132.60672543	554.0368432300198	-7461132.60672543	15.181813029742923	250.77160714265082	0.6421433162179643	2.1239951317456973	0.37815346443695474	0.08956963963572598	2.1239951317456973	0.6421433162179643	123421	23	0.5388559448898406	0.1565877962285883	1	1	0.1565877962285883	0.5388559448898406	0	0.032747134221524914	4.306474176200328	6.984724929483961E-7	4.907275920606971E-10	5.5697498053913765	-206.36438893783918	157.17185154750536	180.55063345661807	98.24748352161788	25.299072927963685	8.185130478502725	5.436985855095705	4.544908347655838	2.460928273043665	7	6	6	6	6	6	6	6	5.948230265739571	
8000	-7460585.803656177	-7461135.94799738	550.1443412034102	-7461135.94799738	14.49815530160473	229.44782179716816	0.6421433162179643	2.0883020097122427	0.37815346443695474	0.16095588370263536	2.0883020097122427	0.6421433162179643	123421	23	1.0018940570017945	0.10904882887886322	1	1	0.10904882887886322	1.0018940570017945	0	0.032523163779044295	4.3541237448644745	7.489269754726828E-7	1.4816661936064566E-11	1.8205012429007918	-203.37025446138614	51.51934659581962	236.81224162061375	109.71198485324757	51.719649966386534	19.210560115810328	6.964891845104591	3.1436978441206804	1.1683968079586076	7	6	6	6	6	6	6	6	5.288549479986394	
9000	-7460570.846525003	-7461134.665523939	563.8189989354518	-7461134.665523939	16.0367055137268	246.70495630151495	0.6509635084769771	2.1343032680580816	0.36051307991892895	0.06895336701095767	2.1343032680580816	0.6509635084769771	123421	23	1.0018940570017945	0.19706678213961804	1	1	0.19706678213961804	1.0018940570017945	0	0.033169171590496725	4.274141796699015	6.993625845798042E-7	1.8006571079451372E-11	2.2962203807575357	-198.5233759031118	226.12273104987307	221.45597415801836	124.21652536285883	38.59150400155237	32.95757635251303	3.156574764423522	3.8980882368172	1.7555535821943775	7	6	6	6	6	6	6	6	8.385296514953396	
10000	-7460578.2418051325	-7461139.665864842	561.4240597093942	-7461139.665864842	14.760342363446371	238.52382697173536	0.7265084042839384	2.000331988378683	0.36051307991892895	0.1858061347558319	2.000331988378683	0.7265084042839384	123421	23	0.42507114986145306	0.23947449161544873	1	1	0.23947449161544873	0.42507114986145306	0	0.03395578306386897	4.3561677063889475	7.608739693996543E-7	3.795475847192925E-11	2.8365286750128567	-196.81792217758047	133.7899942631008	78.11964864594218	53.81539701346391	28.205095356251395	12.501252150447343	5.22074258598856	2.623660802460626	1.31068121253032	7	6	6	6	6	6	6	6	64.64337628069121	
11000	-7460592.443594853	-7461142.171486816	549.7278919627851	-7461142.171486816	16.206246996221847	253.10620129604834	0.7997717560176768	2.0965254340591777	0.348815810317818	0.11292698390107872	2.0965254340591777	0.5454345816450749	123425	26	0.42507114986145306	0.4261718736416873	1	1	0.4261718736416873	0.42507114986145306	0	0.03374460575135549	4.402215371210032	6.850152985756435E-7	5.674543932770368E-11	2.602023583917993	-211.25191523546434	254.53140516833227	41.15682985387653	107.84962509529784	31.177572155359165	11.099341548657438	8.153287813704491	9.998259247115914	4.791249654604325	7	6	6	6	6	6	6	6	29.486561626641592	
12000	-7460589.587018117	-7461139.297029718	549.7100116007117	-7461139.297029718	14.160016217436134	237.82740157525308	0.6725038147954133	2.0965254340591777	0.349014518389743	0.11292698390107872	2.0965254340591777	0.6725038147954133	123421	23	0.7945606928531489	0.39945955133436895	1	1	0.39945955133436895	0.7945606928531489	0	0.03481261381824326	4.482617075653141	7.490752349747933E-7	1.1379906895294523E-10	3.1123579382633078	-206.65103383695038	149.8360822089484	72.53606178658107	50.82923325050178	41.64703073617923	17.185522074174635	7.239896745078002	2.803855526349684	4.346553658005857	7	6	6	6	6	6	6	6	31.881677592045847	
13000	-7460589.339572245	-7461148.46103194	559.1214596949119	-7461148.46103194	13.711758928156442	237.05652921199808	0.6725038147954133	2.1656750208697004	0.349014518389743	0.11292698390107872	2.027375847248655	0.6725038147954133	123451	27	0.2783483873760209	0.06730985036118245	1	1	0.06730985036118245	0.2783483873760209	0	0.03456035215426988	4.428126194831621	7.446133802018786E-7	2.757652811451726E-11	2.425816766388964	-207.89593463446445	123.35045157614488	80.54370140843464	52.910011959084116	46.4068962917256	8.889804849531242	9.281098557042624	5.435580041166932	1.7773749150325993	7	6	6	6	6	6	6	6	6.8269721311344025	
14000	-7460577.192402803	-7461142.320213918	565.1278111144824	-7461142.320213918	14.92593801039158	233.52529856564618	0.6725038147954133	2.1656750208697004	0.349014518389743	0.11292698390107872	2.027375847248655	0.6725038147954133	123451	27	0.2783483873760209	0.021797239731913286	1	1	0.021797239731913286	0.2783483873760209	0	0.03434283114255378	4.299415328429209	7.682091841561724E-7	1.6861912055749213E-11	2.1178844192973307	-204.3785788534841	120.43368424904224	191.9243692934438	50.40186077419316	36.64920797778853	19.96385050202105	7.2680911423067	7.202054472494344	3.58237754951144	7	6	6	6	6	6	6	6	11.026146243958175	
15000	-7460581.918108556	-7461142.329934572	560.4118260150261	-7461142.329934572	14.67029846610855	238.7439008891584	0.6725038147954133	2.337231449631888	0.349014518389743	0.11292698390107872	1.8558194184864674	0.6725038147954133	123451	27	0.8296269927561359	0.011355914283795586	1	1	0.011355914283795586	0.8296269927561359	0	0.0330081485059174	4.426537472163222	7.439513045902398E-7	7.461816810585938E-11	3.10277895716621	-200.52508442903314	237.27445316989096	72.359583600047	28.54928035837158	17.408164176477978	8.911907432645139	9.265083715875877	4.354489683815654	2.033967260287696	7	6	6	6	6	6	6	6	35.06687387438524	
16000	-7460578.504307014	-7461144.612183949	566.1078769348622	-7461144.612183949	13.984579829709466	231.28189592287137	0.7248826899675705	2.337231449631888	0.349014518389743	0.11292698390107872	1.8558194184864674	0.6201249396232561	123456	30	0.46695915517884307	0.02549308480357301	1	1	0.02549308480357301	0.46695915517884307	0	0.03337356901541638	4.359594367277512	7.472266941160448E-7	3.0001680895429075E-11	2.500668912525162	-207.66928823011506	150.61674133650757	93.36159729938888	33.87026681446728	23.939631053218484	11.071559704498053	7.692207240202786	6.750301972897009	2.796361883423019	7	6	6	6	6	6	6	6	6.8572620641104285	
17000	-7460587.248229128	-7461141.815844668	554.5676155396876	-7461141.815844668	16.451315582311203	241.86160429630627	0.6930894504228442	2.337231449631888	0.349014518389743	0.144720223445805	1.905366445297984	0.5705779128117394	123456	30	0.09650630156846826	0.02549308480357301	1	1	0.02549308480357301	0.09650630156846826	0	0.03241124088352197	4.548843231087461	7.560653200335293E-7	2.5814315714461E-10	4.695511182928201	-213.4768926918699	231.81623478135188	94.62910389453332	71.5418799079332	17.348190490088715	30.0522058371628	10.41144756935994	6.112854894678089	5.839938960440789	7	6	6	6	6	6	6	6	6.2374357585855025	
