#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BICEPS.t:STEC_Clade2" linkedMean="true" ploidy="1.0" spec="biceps.BICEPS">
#            <parameter id="RealParameter.14" lower="0.0" name="populationShape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">3.0</parameter>
#            <parameter id="BICEPSPopSize.t:STEC_Clade2" lower="0.0" name="populationMean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <groupSizes dimension="7" estimate="false" id="BICEPSGroupSizes.t:STEC_Clade2" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BICEPSTreeIntervals.t:STEC_Clade2" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:STEC_Clade2" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:STEC_Clade2" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="13ER-4703|WY12a|SI|bovine|31/07/2013=31/07/2013,13ER-5169|WY12a|NI|bovine|28/08/2013=28/08/2013,14ER-2496|WY12a|NI|bovine|12/08/2014=12/08/2014,14ER-3009|WY12a|SI|bovine|18/09/2014=18/09/2014,36ST-1|WY12a|NI|bovine|23/08/2008=23/08/2008,ERL-04-3328|WY12a|NI|human|20/10/2004=20/10/2004,ERL-05-1243|WY12a|NI|human|24/03/2005=24/03/2005,ERL-06-677|WY12a|NI|human|17/02/2006=17/02/2006,ERL-07-3071|WY12a|SI|human|25/09/2007=25/09/2007,ERL-08-2124|WY12a|SI|human|12/06/2008=12/06/2008,ERL_051037|Y1|SI|human|24/03/2005=24/03/2005,ERL_07467|WY12a|NI|human|15/02/2007=15/02/2007,ERL_084313|Y2c|SI|human|28/11/2008=28/11/2008,ERL04-1335|WY12a||human|26/04/2004=26/04/2004,ERL04-2149|WY12a|NI|bovine|23/07/2004=23/07/2004,ERL04-3193|WY12a|SI|bovine|8/10/2004=8/10/2004,ERL04-3264|WY12a|SI|bovine|15/10/2004=15/10/2004,ERL05-2493|WY12a|NI|bovine|29/07/2005=29/07/2005,ERL05-623|WY12a|SI|bovine|8/12/2005=8/12/2005,ERL06-3117|WY12a|SI|bovine|21/08/2006=21/08/2006,ERL06-3513|WY12a|NI|bovine|11/09/2006=11/09/2006,ERL07-2638|WY12a|NI|bovine|26/08/2007=26/08/2007,ERL08-2000|SY2c|NI|human|30/05/2008=30/05/2008,ERL08949|WY12a|NI|human|5/03/2008=5/03/2008,ERL09-3051|WY12a|NI|human|23/09/2009=23/09/2009,ERL09-3411|WY1|SI|bovine|14/10/2009=14/10/2009,ERL093134|WY12a|SI|human|30/09/2009=30/09/2009,ERL10-2267|WY12a|SI|bovine|23/07/2010=23/07/2010,ERL101381|WY12a|SI|human|5/05/2010=5/05/2010,ERL101788|WY12a|NI|human|9/06/2010=9/06/2010,ERL11-2437|WY12a|NI|bovine|23/07/2011=23/07/2011,ERL11-2652|WY12a|SI|bovine|22/08/2011=22/08/2011,ERL11-411|AWY12a|NI|human|8/02/2011=8/02/2011,ERL111878|WY12a|NI|human|8/06/2011=8/06/2011,ERL112838|WY12a|SI|human|30/08/2011=30/08/2011,ERL12-857|Y1|NI|human|14/03/2012=14/03/2012,ERL121115|WY12a|NI|human|3/04/2012=3/04/2012,ERL121207|WY12a|SI|human|12/04/2012=12/04/2012,H12ESR-1893|WY1|SI|bovine|23/08/2012=23/08/2012,H12ESR-3001|WY12a|NI|bovine|17/09/2012=17/09/2012,H13ER-3948|WY12a|NI|human|6/06/2013=6/06/2013,H13ESR-1331|WY12a|SI|human|2/03/2013=2/03/2013,H14ER-1075|WY12a|SI|human|13/03/2014=13/03/2014,H14ER-1245|WY12a|NI|human|14/04/2014=14/04/2014,H174a|WY12a|NI|bovine|21/08/2009=21/08/2009,h25a|WY12a|NI|bovine|18/01/2010=18/01/2010">
#                        <taxa id="TaxonSet.STEC_Clade2" spec="beast.base.evolution.alignment.TaxonSet">
#                            <alignment filter="-" id="STEC_Clade2" spec="beast.base.evolution.alignment.FilteredAlignment">
#                                <constantSiteWeights dimension="4" id="IntegerParameter" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="0">1334081 1350187 1350187 1334081</constantSiteWeights>
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.STEC_Clade2"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="BICEPSPopSizePrior.t:STEC_Clade2" name="distribution" x="@BICEPSPopSize.t:STEC_Clade2">
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <M id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <S id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </LogNormal>
#        </prior>
#        <prior id="RateACPrior.s:STEC_Clade2" name="distribution">
#            <parameter id="rateAC.s:STEC_Clade2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:STEC_Clade2" name="distribution">
#            <parameter id="rateAG.s:STEC_Clade2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:STEC_Clade2" name="distribution">
#            <parameter id="rateAT.s:STEC_Clade2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:STEC_Clade2" name="distribution">
#            <parameter id="rateCG.s:STEC_Clade2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:STEC_Clade2" name="distribution">
#            <parameter id="rateGT.s:STEC_Clade2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:STEC_Clade2" name="distribution">
#            <parameter id="clockRate.c:STEC_Clade2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@STEC_Clade2" id="treeLikelihood.STEC_Clade2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:STEC_Clade2">
#            <siteModel id="SiteModel.s:STEC_Clade2" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:STEC_Clade2" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:STEC_Clade2" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:STEC_Clade2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:STEC_Clade2" rateAC="@rateAC.s:STEC_Clade2" rateAG="@rateAG.s:STEC_Clade2" rateAT="@rateAT.s:STEC_Clade2" rateCG="@rateCG.s:STEC_Clade2" rateGT="@rateGT.s:STEC_Clade2" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:STEC_Clade2" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@STEC_Clade2" id="empiricalFreqs.s:STEC_Clade2" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:STEC_Clade2" id="StrictClock.c:STEC_Clade2" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution data="@STEC_Clade2" id="ConsensusWeights" spec="targetedbeast.edgeweights.ConsensusWeights" tree="@Tree.t:STEC_Clade2"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.STEC_Clade2	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateGT	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	BICEPSPopSize	clockRate
0	-1.6496220724768418E8	-1.6496214564523387E8	-61.602450320677704	-1.6496214564523387E8	12.35356599032707	36.08979631212042	1.0	1.0	1.0	1.0	1.0	-44.65381214993788	1.220326943222636	0.7344634181046549	0.4488596948492369	0.6899812401225537	1.5322210862498857	1.1047526285518365	0.6625045927361863	7	7	7	6	6	6	6	1.0	1.0
1000	-8964574.334522117	-8964486.205162175	-88.12935994152252	-8964486.205162175	11.974163287637406	46.527583924840044	0.7250430992335795	0.2775684223207222	0.08687133151972828	2.074871556517177	0.29324014389999814	-74.63324934745188	0.8219579567646071	0.9652981425436523	1.8841871366380458	1.4212776987955316	2.878242785114592	6.484494613103812	2.038656101882677	7	7	7	6	6	6	6	1.7379695354500457	0.006048766839207779
2000	-7482814.658423145	-7482754.539995063	-60.11842808262727	-7482754.539995063	11.394005445562913	36.383952247824325	0.47833250281075823	0.13531512475211302	0.04377274560587383	0.5767287509231244	0.15852288581485516	-51.75429837527572	0.3702004976579489	0.5098574255307826	1.5678176376165285	0.7574015753333195	0.6074862237083787	2.058747841591803	0.3974034238115221	7	7	7	6	6	6	6	0.7307312810851617	1.16787629917585E-4
3000	-7463378.194035454	-7463280.466438962	-97.72759649164892	-7463280.466438962	12.245041753952437	55.29855270104914	0.407755970744496	0.1633262341755059	0.023111995989825832	0.2778234479650437	0.23852701269844148	-89.30898422622934	1.1125200745297066	1.4471590617322003	2.515969628680764	4.699146083451753	7.546544507541684	4.524567246933182	3.0991848835490785	7	7	7	6	6	6	6	1.3899397005215701	9.638046898627551E-6
4000	-7460641.7190662855	-7460462.610739928	-179.10832635793116	-7460462.610739928	18.294728692670333	137.4373352230367	0.2576823030636548	0.7433715112272173	0.06917681911638071	0.1900756082179428	0.15585098951731516	-168.17491134303762	17.704028222511848	11.783344153553273	14.606803481285821	16.237615818362027	19.133831128971515	13.011648817923628	5.7191989461662995	7	7	7	6	6	6	6	2.4863861145810384	1.1980936543687305E-6
5000	-7460136.723565891	-7459939.327011032	-197.39655485899684	-7459939.327011032	32.22304550386762	198.80366501650585	0.2576823030636548	0.7433715112272173	0.06917681911638071	0.1900756082179428	0.15585098951731516	-185.45320349245932	13.712843178557142	21.955165531477185	22.267281257071858	27.937215446793683	15.695015380023774	11.432923100453175	17.258197623502408	7	7	7	6	6	6	6	3.664041132461369	9.96346756498402E-7
6000	-7459882.481890242	-7459664.134300259	-218.34758998279176	-7459664.134300259	56.75669127721449	313.86732772001045	0.1939558678744312	0.881928922442493	0.08457151856320093	0.14839979943452417	0.10798642468572196	-207.4720128818733	35.135901399388246	38.715881755625944	43.90715434799319	38.553188942370205	67.5287795936829	7.724391179068497	22.423756305421325	7	7	7	6	6	6	6	2.975820357775224	5.612354617139965E-7
7000	-7459651.0917612435	-7459434.408020085	-216.68374115844324	-7459434.408020085	63.334707947665535	326.0297899749406	0.23771227668216738	1.1538663296586829	0.13833789555752068	0.09992190121397371	0.18701739247693372	-200.9759640356726	20.61804943081577	27.072184534529192	60.47865628060967	18.03143578599748	56.35417567773835	10.100835182788256	38.614030101453466	7	7	7	6	6	6	6	9.660597513972562	5.183972214399921E-7
8000	-7459565.444015492	-7459347.184109959	-218.25990553247243	-7459347.184109959	61.05726622950553	327.22063533313906	0.23771227668216738	1.1538663296586829	0.13833789555752068	0.09992190121397371	0.18701739247693372	-203.9105428290526	38.668021955337	36.71787646731108	66.59206753565172	15.399690542345654	27.292250281935136	11.362152396733714	22.427913307361152	7	7	7	6	6	6	6	6.608941080324259	5.183972214399921E-7
9000	-7459569.449479727	-7459356.084830601	-213.3646491258662	-7459356.084830601	58.91030745714088	314.43510436806855	0.23771227668216738	1.1538663296586829	0.13833789555752068	0.09992190121397371	0.18701739247693372	-199.30910648870014	26.5585640192999	34.499875464991504	49.742241935267984	8.923681883108332	11.05581314279574	11.26480906673654	26.280506042332778	7	7	7	6	6	6	6	6.053106797139429	5.183972214399921E-7
10000	-7459564.951241253	-7459349.433028544	-215.5182127090535	-7459349.433028544	57.94271408021639	310.474234426752	0.3112484792197013	1.1538663296586829	0.13833789555752068	0.09992190121397371	0.18701739247693372	-200.92080857916758	34.74834796295732	15.309797916730668	39.86454268035963	21.0536112079364	15.146954174427199	15.531686674452073	27.089891064623796	7	7	7	6	6	6	6	6.579017966755057	5.183972214399921E-7
11000	-7459556.877528021	-7459339.205792869	-217.671735151225	-7459339.205792869	62.97251360719556	327.7744705809303	0.3112484792197013	1.1538663296586829	0.13833789555752068	0.09992190121397371	0.18701739247693372	-204.4089968281039	38.311666440879904	81.32365213542089	50.605422459430905	25.193622423242545	16.339386596866298	17.40609399810848	18.58723189153139	7	7	7	6	6	6	6	4.320340280007011	5.183972214399921E-7
12000	-7459564.994599556	-7459346.896357814	-218.09824174205806	-7459346.896357814	61.44602491330863	317.8893773497661	0.3112484792197013	1.1538663296586829	0.13833789555752068	0.09992190121397371	0.18701739247693372	-199.42764150774275	49.50148271479433	18.758933445688985	39.86615104849612	18.65616680374518	20.117558708334606	20.212316609634428	15.456635328139233	7	7	7	6	6	6	6	18.66888370358413	5.465878391326388E-7
13000	-7459569.485176678	-7459348.084768278	-221.4004084001272	-7459348.084768278	64.53696460667906	337.1094461431778	0.2868985669837309	1.1142084642426189	0.20765150874010682	0.15119558278659098	0.18421887381963598	-204.53424901512602	70.40767885230697	55.92114686589063	43.3370865033669	32.84007281085961	17.699487753817888	5.590334808983236	24.313913686706552	7	7	7	6	6	6	6	10.27228847242491	4.702782893768719E-7
14000	-7459561.733932544	-7459343.308192111	-218.42574043317475	-7459343.308192111	64.63543765656404	329.0537139128563	0.29058043264748706	1.1606094917172132	0.16401755914264374	0.1186949155178206	0.21894923419758575	-201.87068750544353	28.552776043601792	66.74939325254373	52.578907201298996	15.39264156378844	9.495525446323567	13.661853457164085	24.791130415685554	7	7	7	6	6	6	6	10.08419676833406	4.785106356244185E-7
15000	-7459554.740581327	-7459331.12994818	-223.61063314735588	-7459331.12994818	70.03654348740334	356.04470137891025	0.2796936587361842	1.2472068748668046	0.2363042484963829	0.13007696507790437	0.24367665722729578	-206.907367003302	46.23238030632629	43.71026795774531	60.765864449651104	51.12096138822562	17.427994603052124	14.39648011899534	39.36111454605967	7	7	7	6	6	6	6	8.984241258869568	4.5474203453868895E-7
16000	-7459561.230876852	-7459338.612224191	-222.61865266086184	-7459338.612224191	68.23478959105478	348.14316404378957	0.29473396772161553	1.2060221754620946	0.23170720437730918	0.1256477761615404	0.2412635611194488	-200.9226887469724	38.41271145226133	33.4239952033769	63.996627721172445	16.798471730944115	6.450375738420589	7.314309364609183	13.507631072825017	7	7	7	6	6	6	6	29.12258427476959	4.6017332027588837E-7
17000	-7459556.860249146	-7459334.386787889	-222.47346125758114	-7459334.386787889	74.76975664181427	359.0205682089136	0.31991357155270655	1.1743609958393728	0.20072151306114863	0.14520504732821174	0.27589355610915267	-202.2899167509561	41.510261345127695	51.477632762811616	61.279792264664515	18.274085419178004	23.36251711205188	15.308350417432695	20.15689682486029	7	7	7	6	6	6	6	20.283002229331647	4.53233623158711E-7
18000	-7459548.721664488	-7459322.476556838	-226.2451076509871	-7459322.476556838	78.37219557706595	390.27106004767955	0.3373176215058108	1.424780601443188	0.2135042647574151	0.10159952995604	0.31403921045672906	-208.29233343627558	48.52448273216271	33.24054874990304	50.467407568915725	42.47709540961206	17.177514640902235	17.841753897411664	21.27652652512578	7	7	7	6	6	6	6	11.722933263532425	4.203211481633567E-7
19000	-7459554.415851385	-7459340.241480144	-214.174371241383	-7459340.241480144	62.16302330646682	316.5516498507118	0.587789109927798	1.5673579078404212	0.28122696867244523	0.11123128843850995	0.3538691485507241	-197.61788709844015	24.581440874742576	20.367942040275725	26.36378402692746	14.372201648108048	13.873489965818857	13.120786442287384	20.317758572806184	7	7	7	6	6	6	6	5.836629429888224	5.034776460981217E-7
20000	-7459552.711085226	-7459332.524610827	-220.1864743999152	-7459332.524610827	64.63451889266284	338.38318171669226	0.4996275940946055	1.577311922191583	0.259091441291312	0.09508136964234062	0.36571938041641655	-205.2767674674892	23.660837067862342	36.24157243407036	44.672223846850976	20.498077840299473	24.863713375101206	14.42821437155707	27.668598851716336	7	7	7	6	6	6	6	3.8227077107299205	5.155155751460823E-7
21000	-7459544.725533856	-7459321.536285293	-223.18924856325475	-7459321.536285293	68.77191954378208	353.25199570087966	0.4996275940946055	1.577311922191583	0.26657538810401543	0.09508136964234062	0.36571938041641655	-207.40488579457852	41.01425724004818	19.54685857932709	69.17966161248283	45.87125307914596	13.30020541629846	18.60879263292843	18.44324461782462	7	7	7	6	6	6	6	5.0777149516988365	4.709673785283784E-7
22000	-7459562.805770669	-7459331.770654326	-231.03511634262998	-7459331.770654326	73.23444483178919	374.39218584005914	0.41786018985940115	1.3151047216099319	0.26702480768076825	0.11724370717941246	0.37237157252351694	-214.59264550567016	39.954863394241514	53.74777803459504	42.25828057983579	46.62956848831766	18.21212631414202	9.197914928254152	47.17935486829775	7	7	7	6	6	6	6	6.498165689693767	4.108867946869575E-7
23000	-7459549.81735037	-7459325.641983386	-224.1753669839862	-7459325.641983386	70.98499605680861	360.84917741533934	0.44141424539698537	1.4132830720547103	0.24064981289385	0.1560716842303496	0.30179927398641687	-206.60836656250876	37.93632190666423	30.291671973434223	70.69698794982794	29.877179934798818	17.64501134264496	12.019065582871933	28.398600230189235	7	7	7	6	6	6	6	8.70677815149242	4.432674148270451E-7
24000	-7459552.016480621	-7459319.193422636	-232.82305798505965	-7459319.193422636	80.93924651380948	416.41136969437713	0.3811056545898849	1.2881248747542655	0.2636383684970427	0.13725366426107616	0.3274935925592973	-214.0046258131767	34.776803290034216	49.822592403825546	84.01003328290561	32.88974982159206	25.713222446698104	9.056960766181561	27.855478170650866	7	7	7	6	6	6	6	12.673940812248397	3.7878050151871586E-7
