#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BICEPS.t:STEC_Clade1" linkedMean="true" ploidy="1.0" spec="biceps.BICEPS">
#            <parameter id="RealParameter.14" lower="0.0" name="populationShape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">3.0</parameter>
#            <parameter id="BICEPSPopSize.t:STEC_Clade1" lower="0.0" name="populationMean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <groupSizes dimension="8" estimate="false" id="BICEPSGroupSizes.t:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BICEPSTreeIntervals.t:STEC_Clade1" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:STEC_Clade1" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:STEC_Clade1" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="109ST-1|AY2a|NI|bovine|1/09/2008=1/09/2008,13ER-3795|AY2a|NI|bovine|22/05/2013=22/05/2013,14ER-2816|AY2a|SI|bovine|12/09/2014=12/09/2014,14ER-98|AY2a|NI|bovine|19/12/2013=19/12/2013,E200a|AWY2a|NI|bovine|13/09/2010=13/09/2010,e82b|AY2a|NI|bovine|20/04/2010=20/04/2010,ER-06-287|AY2a|NI|human|20/01/2006=20/01/2006,ERL-04-3576|AY2a|SI|human|11/11/2004=11/11/2004,ERL-04-3852-S4|AY2a|NI|human|14/12/2004=14/12/2004,ERL-04-3852-S5|AY2a|SI|human|25/02/2005=25/02/2005,ERL-05-1169|AY2a|NI|human|6/04/2005=6/04/2005,ERL-06-3358|AY2a|SI|human|5/09/2006=5/09/2006,ERL-07-2865|AY2a|NI|human|14/09/2007=14/09/2007,ERL-07-811|AY2a|SI|human|13/03/2007=13/03/2007,ERL-08-2970|AY2a|SI|human|26/08/2008=26/08/2008,ERL-08-3450|AY2a|NI|human|19/09/2008=19/09/2008,ERL-12-1148|AY2a|SI|human|31/03/2012=31/03/2012,ERL04-2361|AY2a|NI|bovine|14/08/2004=14/08/2004,ERL04-2635|AWY2a|NI|bovine|30/08/2004=30/08/2004,ERL04-3180|AY2a|SI|bovine|8/10/2004=8/10/2004,ERL05-3130|AY2a|SI|bovine|6/09/2005=6/09/2005,ERL05-3260|AY2a|NI|bovine|10/08/2005=10/08/2005,ERL06-2494|AY2a|NI|bovine|25/07/2005=25/07/2005,ERL06-3112|AY2a|NI|bovine|21/08/2006=21/08/2006,ERL06-4361|A2a|NI|human|28/11/2006=28/11/2006,ERL07-1133|AY2a||bovine|8/04/2007=8/04/2007,ERL07-2285|AY2a||bovine|1/08/2007=1/08/2007,ERL07-2341|AY2a|NI|bovine|6/08/2007=6/08/2007,ERL08-1743|AY2a|NI|human|8/05/2008=8/05/2008,ERL08-1889|AY2a||bovine|17/05/2008=17/05/2008,ERL08-3922|AY2a|SI|bovine|22/10/2008=22/10/2008,ERL09-2594|AY2a|NI|human|25/08/2009=25/08/2009,ERL09-2641|AY2a|SI|bovine|29/08/2009=29/08/2009,ERL093611|AY2a|SI|human|2/11/2009=2/11/2009,ERL10-552|AY2a|NI|human|9/02/2010=9/02/2010,ERL10-835|AY2a|SI|bovine|5/03/2010=5/03/2010,ERL102582|AY2a|SI|human|20/08/2010=20/08/2010,ERL11-2886|AY2a|SI|bovine|1/09/2011=1/09/2011,ERL11105|AY2a|NI|human|11/01/2011=11/01/2011,ERL111514|AY2a|SI|human|4/05/2011=4/05/2011,ERL121344|AY2a|NI|human|26/04/2012=26/04/2012,H12ESR-3802|AY2a|SI|bovine|14/10/2012=14/10/2012,H12ESR-3850|AY2a|NI|bovine|8/10/2012=8/10/2012,H13ER-5955|AY2a|NI|human|5/10/2013=5/10/2013,H13ER-6657|AY2a|SI|human|27/11/2013=27/11/2013,H14ER-1346|AY2a|NI|human|28/04/2014=28/04/2014,H14ER-519|AY2a|SI|human|14/02/2014=14/02/2014,h160a|AY2a|NI|bovine|24/03/2011=24/03/2011,H81a|AY2a|NI|bovine|10/08/2009=10/08/2009,Reference|AY2a|SI|bovine|12/09/2006=12/09/2006">
#                        <taxa id="TaxonSet.STEC_Clade1" spec="beast.base.evolution.alignment.TaxonSet">
#                            <alignment filter="-" id="STEC_Clade1" spec="beast.base.evolution.alignment.FilteredAlignment">
#                                <constantSiteWeights dimension="4" id="IntegerParameter" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="0">1334081 1350187 1350187 1334081</constantSiteWeights>
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.STEC_Clade1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="BICEPSPopSizePrior.t:STEC_Clade1" name="distribution" x="@BICEPSPopSize.t:STEC_Clade1">
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <M id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <S id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </LogNormal>
#        </prior>
#        <distribution id="BMT_PropInvariablePrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <alpha id="Function$Constant.4" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.5" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:STEC_Clade1" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:STEC_Clade1" modelIndicator="@BMT_ModelIndicator.s:STEC_Clade1" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:STEC_Clade1" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies data="@STEC_Clade1" id="BMTfreqs.s:STEC_Clade1" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:STEC_Clade1" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:STEC_Clade1" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:STEC_Clade1x" name="distr"/>
#        </distribution>
#        <distribution id="BMT_GammaShapePrior.s:STEC_Clade1" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:STEC_Clade1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.19" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="ORCRatePriorDistribution.c:STEC_Clade1" name="distribution">
#            <parameter dimension="98" id="ORCRates.c:STEC_Clade1" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:STEC_Clade1" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:STEC_Clade1" name="distribution" x="@ORCsigma.c:STEC_Clade1">
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.17" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.18" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:STEC_Clade1" name="distribution">
#            <parameter id="ORCucldMean.c:STEC_Clade1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.7" name="distr">
#                <alpha id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@STEC_Clade1" id="treeLikelihood.STEC_Clade1" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:STEC_Clade1">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:STEC_Clade1" hasInvariantSites="@hasInvariableSites.s:STEC_Clade1" id="BEASTModelTest.s:STEC_Clade1" proportionInvariant="@BMT_ProportionInvariable.s:STEC_Clade1" shape="@BMT_gammaShape.s:STEC_Clade1" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:STEC_Clade1">
#                <parameter estimate="false" id="BMT_mutationRate.s:STEC_Clade1" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:STEC_Clade1" id="OptimisedRelaxedClock.c:STEC_Clade1" rates="@ORCRates.c:STEC_Clade1" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:STEC_Clade1">
#                <LogNormal S="@ORCsigma.c:STEC_Clade1" id="ORCLogNormalDistributionModel.c:STEC_Clade1" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.15" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution data="@STEC_Clade1" id="ConsensusWeights" spec="targetedbeast.edgeweights.ConsensusWeights" tree="@Tree.t:STEC_Clade1"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.STEC_Clade1	Tree.height	Tree.treeLength	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	BICEPSPopSize	ORCucldMean	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs
0	-1.9362754835018042E7	-1.9362273198822856E7	-481.63619518650546	-1.9362273198822856E7	12.97739668838731	40.161958053972455	-56.12645137600194	0.6142504666446597	2.0875766254840964	0.9823465685857673	0.46544575503775004	0.37271344673495954	1.1532303544307465	0.8109649985132992	1.5838506319561307	7	6	6	6	6	6	6	6	1.1575736587299592	1.0	0.2	0.5	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	121321	5	1.0	0.1	1	1	0.1	1.0	0
1000	-7636343.755401149	-7636546.48837721	202.73297605992002	-7636546.48837721	12.09832689915895	28.05151659519256	-18.857297717350743	1.1486296493419734	0.6879555961442146	0.4722525610083253	0.23981357651847723	0.30284230845741045	0.7751182667212666	0.53891449578706	0.5624697979524712	7	6	6	6	6	6	6	6	1.4236176123243571	0.18069717391156115	2.390832374807324	0.0012373778858449066	7.663543370958824E-7	0.549971278771197	1.434844449463912	0.10357409473226231	0.13081309411943587	1.4715202464867674	2.5551255646263784	0.30412255057124427	123456	30	0.7996086475033527	0.5323475195682025	1	1	0.5323475195682025	0.7996086475033527	0
2000	-7464899.442745174	-7465954.5163085945	1055.0735634200178	-7465954.5163085945	25.634820889359474	145.86801382355992	-177.90394154202744	6.713517873071539	17.88997048844631	9.805983499000702	20.346276086504034	26.703529657406875	6.764591627228585	5.3322778514965545	2.6643498985408827	7	6	6	6	6	6	6	6	1.06754357321907	7.565199384890032	5.18535546727284	1.7127077407243445E-6	3.6448338570690166E-9	6.555791709286768	1.1826004345982204	0.22463407258947854	0.12232796495974306	0.8452863773254831	2.442550715928855	1.1826004345982204	123451	27	0.5891867104292403	0.8645235324070237	1	1	0.8645235324070237	0.5891867104292403	0
3000	-7463135.002332422	-7464180.242743527	1045.2404111047153	-7464180.242743527	17.48299790737191	161.14562038837	-193.20821043720878	23.747553210030343	15.708611363326582	20.403368079292047	30.38941382221365	15.1379272251609	13.858828067861431	11.614449283081498	2.289355711147988	7	6	6	6	6	6	6	6	3.976834785154807	10.394095657080054	5.342014356277361	1.4768046134857227E-6	4.311583450933932E-10	4.553511583347803	1.0022899878308327	0.22463407258947854	0.5491122823403141	0.8452863773254831	2.5674342015925884	0.8112430783213036	123456	30	0.576954021911446	0.8708942926854418	1	1	0.8708942926854418	0.576954021911446	0
4000	-7461930.741625756	-7462974.796422787	1044.0547970306852	-7462974.796422787	16.324613949086526	157.48665950904743	-191.5347293486176	34.229341274730146	48.73840868390678	19.625463346151104	36.495489856067636	15.87773697806196	23.860766909076993	3.081506397647876	3.099830169169498	7	6	6	6	6	6	6	6	5.205648121936441	10.204534993497745	5.494128648208837	1.3452479765063237E-6	4.1395834326013555E-10	4.7215867087772825	0.9147963111303035	1.459974458776995	0.5600671761177181	0.7151224833136857	1.459974458776995	0.8900651118843034	123425	26	0.5507891639052702	0.9234641019412264	1	1	0.9234641019412264	0.5507891639052702	0
5000	-7461732.535563461	-7462773.782100081	1041.2465366204542	-7462773.782100081	16.245531585193056	151.84525861171093	-192.6186029472292	18.277266392696927	21.217031648237516	18.084043907823943	11.927238540758903	12.744211354831679	15.277913329737991	6.879532844323549	4.102641392402644	7	6	6	6	6	6	6	6	1.2009667490633902	10.204534993497745	5.428429995541023	1.3203476283575003E-6	4.1148043385485683E-10	4.6246803818097515	0.92162602071751	1.7520586720907065	0.49957067451563086	0.5664179874012173	1.3702615333906323	0.8900651118843034	123456	30	0.4839655453831877	0.9234641019412264	1	1	0.9234641019412264	0.4839655453831877	0
6000	-7461598.401442071	-7462645.602507733	1047.2010656610205	-7462645.602507733	18.21728278833618	154.57671315870846	-189.46301568819183	25.500729849929524	18.7392892359326	22.98535592250128	26.031722338589116	12.268570682369155	10.339510946427074	7.776630040913951	5.61836056005161	7	6	6	6	6	6	6	6	3.5765172303134074	10.204519997753762	5.375377903607072	1.2662250895384113E-6	4.074182404417587E-10	4.70461782277721	0.8317829145323422	1.9931305856089179	0.4865210259678828	0.4865210259678828	1.3702615333906323	0.8317829145323422	123341	20	0.18885122362550108	0.9234641019412264	1	1	0.9234641019412264	0.18885122362550108	0
7000	-7461430.732458437	-7462483.41366992	1052.6812114827167	-7462483.41366992	15.950351005416339	151.76940620547413	-187.18304839018876	19.045912251405696	22.99050619600976	34.89359050321433	28.947711872834784	16.16928547511598	18.07855690339179	8.633435999386158	3.708093563701157	7	6	6	6	6	6	6	6	8.815087407864134	10.285899100567734	5.360621445326391	1.267387167342116E-6	2.40605970071348E-8	8.663755915071208	0.7324564595617493	2.3072638700824175	0.4287808387017259	0.4287808387017259	1.3702615333906323	0.7324564595617493	123341	20	0.08015543124276141	0.9234641019412264	1	1	0.9234641019412264	0.08015543124276141	0
8000	-7461269.178233863	-7462311.921930321	1042.7436964577118	-7462311.921930321	16.23265373813856	154.38700270428893	-188.16050997841236	32.64742527029737	15.593621166128386	38.779618219203726	26.102624667803152	12.484932141988542	12.886848889507164	12.228265248545554	2.8121751299782383	7	6	6	6	6	6	6	6	8.702271208132352	9.773299988955953	5.536249292638248	1.3993074641173906E-6	2.1830217999018025E-8	7.924266170608954	0.6941495835514717	2.0443022138655884	0.45929462436027924	0.06380178080560023	2.0443022138655884	0.6941495835514717	123421	23	0.043858228215711385	0.9234641019412264	1	1	0.9234641019412264	0.043858228215711385	0
9000	-7460810.477157675	-7461857.871507464	1047.3943497895496	-7461857.871507464	17.286548037968803	175.0554007976292	-200.7052950593031	32.74601372901499	23.27335689219608	48.625428982810774	19.48378160026303	13.633487478335738	13.951542305771156	15.055567960187169	2.573745217150851	7	6	6	6	6	6	6	6	8.191501958311196	8.313581345094645	5.530157673427335	1.002559472480645E-6	1.3232398051741196E-9	6.044129911055587	0.6202491984677263	2.1310359409501505	0.39560813453546917	0.10182158662877744	2.1310359409501505	0.6202491984677263	123421	23	0.043858228215711385	0.9234641019412264	1	1	0.9234641019412264	0.043858228215711385	0
10000	-7460752.612393417	-7461804.58375893	1051.9713655123142	-7461804.58375893	15.842135605699452	169.25440098081958	-198.93013043725765	28.97258175956514	15.85829382088644	47.071151131937405	56.792134477812624	11.31674937181086	18.48557678867498	8.22582992790488	4.337113081686413	7	6	6	6	6	6	6	6	7.236818652474918	9.279210260362927	5.550166622611521	1.108949975380277E-6	1.2042887413651653E-7	9.247968079932848	0.6202491984677263	2.1310359409501505	0.39560813453546917	0.10182158662877744	2.1310359409501505	0.6202491984677263	123421	23	0.018854031437052162	0.9234641019412264	1	1	0.9234641019412264	0.018854031437052162	0
11000	-7460743.1837463565	-7461801.373623633	1058.1898772762443	-7461801.373623633	17.07473036623421	175.5464585561116	-200.76577341459924	32.508598534798566	31.73495265382614	49.51784411966687	35.22167330279415	12.17914732114852	22.340903689377473	19.75513961570018	2.7972992985859206	7	6	6	6	6	6	6	6	6.679424898534972	9.279210260362927	5.421196876319763	1.0802453205602855E-6	6.756028627763568E-11	2.9042408587028503	0.6444165568095964	2.1248244530800178	0.34727341785172894	0.11424456236904254	2.1248244530800178	0.6444165568095964	123421	23	0.043360746075892916	0.9234641019412264	1	1	0.9234641019412264	0.043360746075892916	0
12000	-7460735.713599971	-7461794.064619821	1058.3510198502631	-7461794.064619821	16.45966643081136	176.58509217480795	-196.8583180664319	52.91061191237254	41.83661883580034	44.12020283641825	18.565880697086804	12.752471039138996	29.997351562244745	20.507784105310275	3.5621014081644273	7	6	6	6	6	6	6	6	16.685706091984844	8.747025754496397	5.526523091920523	1.043170842977578E-6	2.657571921126934E-11	2.4136571458249705	0.6299387368035976	2.087312784287813	0.42229675543613815	0.1432002023810403	2.087312784287813	0.6299387368035976	123421	23	0.06175747722060965	0.9234641019412264	1	1	0.9234641019412264	0.06175747722060965	0
13000	-7460739.667374981	-7461790.544598932	1050.8772239519305	-7461790.544598932	17.39475585449416	177.61335963469125	-199.90543823707605	27.118694874294075	30.52009921835825	55.36858052444816	21.631352029592495	23.665806257041925	23.766802715557763	6.931396704662656	2.4621012230050083	7	6	6	6	6	6	6	6	14.67918336282965	8.818956089280224	5.530003801855261	1.0541127009741913E-6	3.890518502406126E-10	4.298054487300652	0.6299387368035976	2.132305463406768	0.3323113971982278	0.1432002023810403	2.132305463406768	0.6299387368035976	123421	23	0.04305799308486501	0.9234641019412264	1	1	0.9234641019412264	0.04305799308486501	0
14000	-7460734.47082275	-7461790.600144763	1056.129322013009	-7461790.600144763	18.658347143771866	174.61768549281945	-201.67920070227285	20.205319277703577	58.693152597614926	64.24276739309387	19.210963907590102	21.743036049890314	18.686121694150224	10.305681438660935	3.4383257266968434	7	6	6	6	6	6	6	6	2.2575331978268056	8.824616841453	5.578864497323982	1.0824005099202349E-6	7.518319275571081E-11	2.8396693927157695	0.6690403597965302	2.132305463406768	0.2906381318778276	0.10667022171557511	2.132305463406768	0.6690403597965302	123421	23	0.06398465505600046	0.9234641019412264	1	1	0.9234641019412264	0.06398465505600046	0
15000	-7460723.227803193	-7461777.392830789	1054.1650275956722	-7461777.392830789	17.67221937773899	176.32575154472505	-198.96462194963928	24.574102431421753	18.831022818896898	32.101919689304005	95.21258313677772	11.72645176599459	25.313908034999727	10.422489956354175	4.34513069429734	7	6	6	6	6	6	6	6	11.687471274903604	8.815161437721187	5.573738465480924	1.04249275608577E-6	3.676786728887229E-11	2.3861231024326064	0.6690403597965302	2.052852762653869	0.4495435333836255	0.10667022171557511	2.052852762653869	0.6690403597965302	123421	23	0.06398465505600046	0.9234641019412264	1	1	0.9234641019412264	0.06398465505600046	0
16000	-7460654.417603538	-7461711.344189367	1056.9265858287679	-7461711.344189367	17.09586068289266	167.90410520379544	-196.84577747222548	27.140342991800413	31.63373684141451	32.2663503057664	36.53218702070398	21.46675702437761	13.898225911307245	12.456546509132897	6.7293246298001215	7	6	6	6	6	6	6	6	8.186326989964257	9.448132038002969	5.608521332714803	1.1391902052149695E-6	4.5525165004335793E-10	5.008201781086243	0.6690403597965302	2.311907877041473	0.38224969907352313	0.10667022171557511	1.861091482576368	0.6690403597965302	123451	27	0.06398465505600046	0.9234641019412264	1	1	0.9234641019412264	0.06398465505600046	0
17000	-7460629.201547805	-7461698.229270173	1069.0277223681749	-7461698.229270173	16.745025149916966	169.01061864101712	-199.93118543096975	20.721779088378312	33.3605674469587	34.38360134263262	21.351389753917502	15.400363922928141	18.210650995247125	7.896768242968449	5.48127145330719	7	6	6	6	6	6	6	6	3.403367544862726	9.069725884609875	5.501385980100203	1.113468275757261E-6	1.6836421979562674E-11	2.004512813351719	0.6710342537163698	2.311907877041473	0.37826191123384406	0.10667022171557511	1.861091482576368	0.6710342537163698	123451	27	0.06398465505600046	0.9234641019412264	1	1	0.9234641019412264	0.06398465505600046	0
18000	-7460522.491351088	-7461575.109379077	1052.618027989885	-7461575.109379077	17.23257666658968	170.56104722798747	-195.69432492745395	12.454287197517319	92.94530089593735	42.89703115606315	21.380066891562247	26.42884665974481	21.533015620419675	9.433224358052817	3.5076330604005554	7	6	6	6	6	6	6	6	5.98012014596439	9.281477676578453	5.54050695518649	1.0779364462580752E-6	2.726078044995683E-10	3.792116098971007	0.6823994413371074	2.311907877041473	0.4498395118548274	0.08393984647409994	1.7895138819553846	0.6823994413371074	123451	27	0.06398465505600046	0.9234641019412264	1	1	0.9234641019412264	0.06398465505600046	0
