#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BICEPS.t:STEC_Clade1" linkedMean="true" ploidy="1.0" spec="biceps.BICEPS">
#            <parameter id="RealParameter.14" lower="0.0" name="populationShape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">3.0</parameter>
#            <parameter id="BICEPSPopSize.t:STEC_Clade1" lower="0.0" name="populationMean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <groupSizes dimension="8" estimate="false" id="BICEPSGroupSizes.t:STEC_Clade1" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BICEPSTreeIntervals.t:STEC_Clade1" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:STEC_Clade1" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:STEC_Clade1" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="109ST-1|AY2a|NI|bovine|1/09/2008=1/09/2008,13ER-3795|AY2a|NI|bovine|22/05/2013=22/05/2013,14ER-2816|AY2a|SI|bovine|12/09/2014=12/09/2014,14ER-98|AY2a|NI|bovine|19/12/2013=19/12/2013,E200a|AWY2a|NI|bovine|13/09/2010=13/09/2010,e82b|AY2a|NI|bovine|20/04/2010=20/04/2010,ER-06-287|AY2a|NI|human|20/01/2006=20/01/2006,ERL-04-3576|AY2a|SI|human|11/11/2004=11/11/2004,ERL-04-3852-S4|AY2a|NI|human|14/12/2004=14/12/2004,ERL-04-3852-S5|AY2a|SI|human|25/02/2005=25/02/2005,ERL-05-1169|AY2a|NI|human|6/04/2005=6/04/2005,ERL-06-3358|AY2a|SI|human|5/09/2006=5/09/2006,ERL-07-2865|AY2a|NI|human|14/09/2007=14/09/2007,ERL-07-811|AY2a|SI|human|13/03/2007=13/03/2007,ERL-08-2970|AY2a|SI|human|26/08/2008=26/08/2008,ERL-08-3450|AY2a|NI|human|19/09/2008=19/09/2008,ERL-12-1148|AY2a|SI|human|31/03/2012=31/03/2012,ERL04-2361|AY2a|NI|bovine|14/08/2004=14/08/2004,ERL04-2635|AWY2a|NI|bovine|30/08/2004=30/08/2004,ERL04-3180|AY2a|SI|bovine|8/10/2004=8/10/2004,ERL05-3130|AY2a|SI|bovine|6/09/2005=6/09/2005,ERL05-3260|AY2a|NI|bovine|10/08/2005=10/08/2005,ERL06-2494|AY2a|NI|bovine|25/07/2005=25/07/2005,ERL06-3112|AY2a|NI|bovine|21/08/2006=21/08/2006,ERL06-4361|A2a|NI|human|28/11/2006=28/11/2006,ERL07-1133|AY2a||bovine|8/04/2007=8/04/2007,ERL07-2285|AY2a||bovine|1/08/2007=1/08/2007,ERL07-2341|AY2a|NI|bovine|6/08/2007=6/08/2007,ERL08-1743|AY2a|NI|human|8/05/2008=8/05/2008,ERL08-1889|AY2a||bovine|17/05/2008=17/05/2008,ERL08-3922|AY2a|SI|bovine|22/10/2008=22/10/2008,ERL09-2594|AY2a|NI|human|25/08/2009=25/08/2009,ERL09-2641|AY2a|SI|bovine|29/08/2009=29/08/2009,ERL093611|AY2a|SI|human|2/11/2009=2/11/2009,ERL10-552|AY2a|NI|human|9/02/2010=9/02/2010,ERL10-835|AY2a|SI|bovine|5/03/2010=5/03/2010,ERL102582|AY2a|SI|human|20/08/2010=20/08/2010,ERL11-2886|AY2a|SI|bovine|1/09/2011=1/09/2011,ERL11105|AY2a|NI|human|11/01/2011=11/01/2011,ERL111514|AY2a|SI|human|4/05/2011=4/05/2011,ERL121344|AY2a|NI|human|26/04/2012=26/04/2012,H12ESR-3802|AY2a|SI|bovine|14/10/2012=14/10/2012,H12ESR-3850|AY2a|NI|bovine|8/10/2012=8/10/2012,H13ER-5955|AY2a|NI|human|5/10/2013=5/10/2013,H13ER-6657|AY2a|SI|human|27/11/2013=27/11/2013,H14ER-1346|AY2a|NI|human|28/04/2014=28/04/2014,H14ER-519|AY2a|SI|human|14/02/2014=14/02/2014,h160a|AY2a|NI|bovine|24/03/2011=24/03/2011,H81a|AY2a|NI|bovine|10/08/2009=10/08/2009,Reference|AY2a|SI|bovine|12/09/2006=12/09/2006">
#                        <taxa id="TaxonSet.STEC_Clade1" spec="beast.base.evolution.alignment.TaxonSet">
#                            <alignment filter="-" id="STEC_Clade1" spec="beast.base.evolution.alignment.FilteredAlignment">
#                                <constantSiteWeights dimension="4" id="IntegerParameter" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="0">1334081 1350187 1350187 1334081</constantSiteWeights>
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.STEC_Clade1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="BICEPSPopSizePrior.t:STEC_Clade1" name="distribution" x="@BICEPSPopSize.t:STEC_Clade1">
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <M id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <S id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:STEC_Clade1" name="distribution">
#            <parameter id="clockRate.c:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateAC.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateAG.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateAT.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateCG.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:STEC_Clade1" name="distribution">
#            <parameter id="rateGT.s:STEC_Clade1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@STEC_Clade1" id="treeLikelihood.STEC_Clade1" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:STEC_Clade1">
#            <siteModel id="SiteModel.s:STEC_Clade1" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:STEC_Clade1" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:STEC_Clade1" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:STEC_Clade1" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:STEC_Clade1" rateAC="@rateAC.s:STEC_Clade1" rateAG="@rateAG.s:STEC_Clade1" rateAT="@rateAT.s:STEC_Clade1" rateCG="@rateCG.s:STEC_Clade1" rateGT="@rateGT.s:STEC_Clade1" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:STEC_Clade1" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@STEC_Clade1" id="empiricalFreqs.s:STEC_Clade1" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:STEC_Clade1" id="StrictClock.c:STEC_Clade1" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution data="@STEC_Clade1" id="ConsensusWeights" spec="targetedbeast.edgeweights.ConsensusWeights" tree="@Tree.t:STEC_Clade1"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.STEC_Clade1	Tree.height	Tree.treeLength	clockRate	rateAC	rateAG	rateAT	rateCG	rateGT	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	PopSizes.8	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	GroupSizes.8	BICEPSPopSize
0	-1.74697322363917E8	-1.74697255033294E8	-67.33062299580051	-1.74697255033294E8	14.153817600837243	40.18123204260917	1.0	1.0	1.0	1.0	1.0	1.0	-50.38198482506068	0.5434668916935798	0.5387534427710178	1.0147744384161321	1.3734746725894202	0.45768325944253535	0.7128175789358229	0.813423480426667	1.4398145705805205	7	6	6	6	6	6	6	6	1.0
1000	-1.6642997804900086E7	-1.664298545204908E7	-12.352851006107679	-1.664298545204908E7	12.225606394175715	23.323646297709924	0.07389834985160032	1.7681350329499437	1.0	1.0	1.0	1.6841310146112303	5.272243564365626	0.4815849752151577	0.5876311613115702	0.406188985583217	0.21682122633433593	0.20506037136004943	0.4938131618787693	0.4719532478979428	0.17172390574217306	7	6	6	6	6	6	6	6	0.6792308180820076
2000	-7959186.864571335	-7959201.375589587	14.511018251888304	-7959201.375589587	12.04604028579237	19.239376986418055	0.004835394889151867	1.7681350329499437	1.0	1.0	1.0	1.6841310146112303	31.566729150893885	0.1939294074012642	0.25261073589384436	0.5319284316883705	0.24736493917515395	0.17406798854690841	0.22669347987618155	0.13627616663501224	0.12076284684864853	7	6	6	6	6	6	6	6	0.3063441018086139
3000	-7467239.825814141	-7467123.6828989405	-116.14291520048556	-7467123.6828989405	12.4389241305178	54.53987234025887	8.191065632445517E-6	1.297334257976228	0.8661271931067269	0.9416914235215003	0.7132964404618778	3.729518498822001	-99.04011269789916	0.9254360872685334	2.41400602635034	1.70152031022388	1.024348270632328	5.912080427720683	6.413565244123516	2.993491581651143	2.023960817521438	7	6	6	6	6	6	6	6	0.29014830836397476
4000	-7464397.748235133	-7464160.08737175	-237.6608633828114	-7464160.08737175	19.725548679874276	206.62318213555062	9.279707903687661E-7	1.5367414862033602	2.0950259450888757	0.38610897514559184	0.6562658472717229	1.2634288195784062	-221.75770388695042	10.06490745271627	38.51044195312242	33.03381262402542	43.16730108092447	33.28735677010905	19.57927051409385	23.077520652313584	7.736065985299247	7	6	6	6	6	6	6	6	0.2601687802100268
5000	-7463573.952402708	-7463339.906435652	-234.04596705622052	-7463339.906435652	17.515319959385494	196.72163390615682	1.166061076311315E-6	0.7556374876301668	2.0950259450888757	0.38610897514559184	0.6562658472717229	1.2634288195784062	-218.71333319460803	16.360977253054592	66.44421037138818	43.87233051514359	30.808444228844767	31.729897223780764	18.604165742495603	19.80069147809968	9.904526978969653	7	6	6	6	6	6	6	6	0.41581396876265503
6000	-7463062.042428697	-7462822.717526061	-239.32490263612513	-7462822.717526061	19.28285583632779	216.49082530753057	9.731590840805417E-7	0.5928175341351155	1.6815410211152122	0.3185128164887627	0.8889730828568334	0.8200088809675475	-224.95819896304374	49.07379293624002	68.59862273942963	38.80648499237191	50.033214939806484	11.183692734204536	23.120657332873492	12.527758595350301	10.171380416575209	7	6	6	6	6	6	6	6	0.29306628223000014
7000	-7462682.956550542	-7462420.114357606	-262.8421929367721	-7462420.114357606	21.58708825089332	281.06036367372946	6.430013531032979E-7	0.40410441142381126	2.2602418154501556	0.2523605421993066	0.5509097117089203	1.0570578474158976	-248.92699359651712	153.15213714049145	81.88031917884977	42.73515478632532	30.560725005936252	47.22616007788404	32.53035786616638	18.89022606756172	10.179408613680074	7	6	6	6	6	6	6	6	0.13962114311283721
8000	-7462230.319625104	-7461975.040002641	-255.27962246269783	-7461975.040002641	23.16603842885132	273.82515643057826	7.46149385237598E-7	0.27959872779087813	1.5631077678138467	0.33261662323011937	0.36525539185478073	0.6717783205046445	-242.5510047595411	56.29829484526631	120.68521177047137	61.559242313136195	56.20086780628809	81.6806631393001	40.56368487996405	11.68295616939584	10.400332564380166	7	6	6	6	6	6	6	6	0.4707592338710902
9000	-7462093.379347665	-7461833.063037573	-260.3163100914845	-7461833.063037573	22.726426741530606	294.0948055035264	6.898364678602657E-7	0.27959872779087813	1.5631077678138467	0.2210540521430276	0.36525539185478073	0.6717783205046445	-248.1407702776379	153.15185078418048	80.09882331905298	27.641846166013575	36.48180501071414	54.45101102265361	22.989361751099977	23.7701177075524	23.043936800934926	7	6	6	6	6	6	6	6	0.3678293571882484
10000	-7461874.786414036	-7461600.64022006	-274.14619397526354	-7461600.64022006	26.14671974481906	351.39561870873774	5.747982262158603E-7	0.27959872779087813	1.5631077678138467	0.2210540521430276	0.36525539185478073	0.6717783205046445	-262.0518031918082	125.19514904571395	122.27139933363304	83.4937522896971	77.90539876772567	53.55461918828238	27.813358485491495	22.082198952700487	7.801790112743906	7	6	6	6	6	6	6	6	0.2999664034396868
11000	-7461692.9769784985	-7461420.208677679	-272.7683008190055	-7461420.208677679	23.41765843927475	367.136963405083	5.33974431446052E-7	0.27959872779087813	1.5631077678138467	0.2210540521430276	0.36525539185478073	0.6717783205046445	-259.60609667653176	257.0629360709878	68.33408965155687	196.41817535940345	65.95642217773033	146.6629422333899	14.695149292674325	7.423785693475887	15.845611983921906	7	6	6	6	6	6	6	6	0.9910774430278592
12000	-7461579.732069957	-7461296.947422693	-282.78464726466103	-7461296.947422693	29.61073376697599	434.1727477763271	4.031310812818419E-7	0.4222307022257524	0.9769746047655214	0.3527126887259905	0.20185968415972774	0.5364825416020395	-267.20816492113926	153.1157305128839	332.1914427722055	148.23410359493698	61.20380380454396	97.31839530733147	37.29234800456991	19.280500144418866	10.815444542444151	7	6	6	6	6	6	6	6	3.703002507185248
13000	-7461584.430812111	-7461300.357096202	-284.0737159092582	-7461300.357096202	29.862041328154373	445.512066996687	4.031310812818419E-7	0.4222307022257524	0.9769746047655214	0.3527126887259905	0.20185968415972774	0.5364825416020395	-263.6701937453331	230.89372916521748	86.41563799148115	229.66794192111382	141.45567893816147	92.1490624267388	46.72671552277088	22.575713086195208	8.207909544795575	7	6	6	6	6	6	6	6	14.712821422724717
14000	-7461590.394418509	-7461316.022668522	-274.37174998732803	-7461316.022668522	29.09042564276414	384.13816875218123	4.905418355346806E-7	0.4222307022257524	0.9769746047655214	0.3527126887259905	0.20185968415972774	0.5364825416020395	-257.49824235508845	132.68310405611737	153.5233131979229	93.22507447069077	115.70006428704593	53.09220226831422	30.9310376312782	42.5674406409634	14.299971685598704	7	6	6	6	6	6	6	6	5.686571651683669
15000	-7461556.098223169	-7461273.464624805	-282.63359836353345	-7461273.464624805	30.37642153743515	412.88216495200805	4.450993812663708E-7	0.36863267219726287	1.7377140703911216	0.35515820807079246	0.1215218278931365	0.32301707783535194	-260.883701394615	114.71487368831282	110.07694673743788	185.69287509220976	85.02599761736829	65.35422913892225	56.33301145451337	15.095393344716598	10.916787663600807	7	6	6	6	6	6	6	6	22.56176727973956
16000	-7461497.091109271	-7461212.904851627	-284.186257644832	-7461212.904851627	27.02475798442104	412.03202159064574	4.433735220252228E-7	0.36863267219726287	1.7377140703911216	0.35515820807079246	0.07771039931364944	0.49526025570189125	-258.99678947235066	167.20584148605786	68.4628314753169	93.33721338439338	91.71316698439806	30.47637677320392	34.451685062544705	48.99248901498398	12.604388450628402	7	6	6	6	6	6	6	6	45.17026735624058
17000	-7461494.674433138	-7461211.8321647355	-282.8422684025798	-7461211.8321647355	33.061210953514504	447.54668961326405	4.123233749320266E-7	0.36863267219726287	1.7377140703911216	0.35515820807079246	0.07771039931364944	0.49526025570189125	-268.63143272991	95.785488053819	108.68296286585115	244.4185911059278	57.58484338112274	117.07606221483404	55.64749151690134	20.640852160510544	5.90077044578355	7	6	6	6	6	6	6	6	2.7147484083943447
18000	-7461467.808010332	-7461183.399885761	-284.4081245716262	-7461183.399885761	27.082422027804533	439.6780320768018	4.123233749320266E-7	0.36863267219726287	1.7377140703911216	0.35515820807079246	0.07771039931364944	0.49526025570189125	-269.50355884278315	195.2859240562533	195.37636375847924	97.07821214652975	111.2704182618434	54.457071710371004	25.57325834328992	29.391960709994148	6.8952576791677185	7	6	6	6	6	6	6	6	3.5339594734231645
19000	-7461472.303865696	-7461191.403375545	-280.9004901520115	-7461191.403375545	29.491761783950672	421.1174401146228	4.1259483435132743E-7	0.36863267219726287	1.7377140703911216	0.35515820807079246	0.07771039931364944	0.49526025570189125	-259.29254377749356	255.00592474363225	204.42838601385992	174.89134975951288	192.26548118958613	48.512204602140116	36.09029581052543	17.831228447911347	9.646669426234647	7	6	6	6	6	6	6	6	21.90444061198599
20000	-7461459.787423965	-7461172.048650221	-287.738773743321	-7461172.048650221	33.0373366148784	482.8999588366635	3.650213275036369E-7	0.4567799396244904	1.3891037891887572	0.27244532555817097	0.0953496757405843	0.39892430540278323	-270.860261427407	284.4330753379724	268.15166423931623	106.9304432541002	102.57937922217752	79.86751208462388	45.82338819870085	25.259626404213762	17.853049527633463	7	6	6	6	6	6	6	6	7.307569522566023
21000	-7461453.423818338	-7461172.531877864	-280.8919404731463	-7461172.531877864	28.714240802348677	440.7294067989696	3.8785293931406625E-7	0.4567799396244904	1.3891037891887572	0.27244532555817097	0.0577032329796941	0.39892430540278323	-268.57323031518865	163.77622446092067	116.74444422443509	314.4254100384694	180.98842121505905	49.673648257850154	29.103949417569805	14.172785163974108	12.204005381475156	7	6	6	6	6	6	6	6	1.654775465457019
22000	-7461452.257008429	-7461172.299039315	-279.95796911306724	-7461172.299039315	29.757652508345977	418.0068368008216	4.277582043301841E-7	0.4567799396244904	1.3891037891887572	0.27244532555817097	0.0577032329796941	0.39892430540278323	-261.5726311990442	190.94676408507905	150.84475227979786	109.3256397965874	85.66627336111534	28.65030868141247	26.937530712998498	45.12038199580915	20.32622862478479	7	6	6	6	6	6	6	6	12.409331605955037
23000	-7461455.702819381	-7461171.413239894	-284.2895794867268	-7461171.413239894	30.4675552424052	436.7147851631131	3.961478337789413E-7	0.4567799396244904	1.3891037891887572	0.27244532555817097	0.0577032329796941	0.39892430540278323	-262.87751197418595	193.11993231825565	118.29510054009725	222.48266094703575	88.81257371426936	51.89589048101787	57.390601396278974	19.93398742096169	7.308911953450622	7	6	6	6	6	6	6	6	24.824598628056712
