#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BICEPS.t:STEC_Clade2" linkedMean="true" ploidy="1.0" spec="biceps.BICEPS">
#            <parameter id="RealParameter.2" lower="0.0" name="populationShape" spec="beast.base.inference.parameter.RealParameter" upper="0.0">3.0</parameter>
#            <parameter id="BICEPSPopSize.t:STEC_Clade2" lower="0.0" name="populationMean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <groupSizes dimension="7" estimate="false" id="BICEPSGroupSizes.t:STEC_Clade2" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BICEPSTreeIntervals.t:STEC_Clade2" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:STEC_Clade2" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:STEC_Clade2" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="13ER-4703|WY12a|SI|bovine|31/07/2013=31/07/2013,13ER-5169|WY12a|NI|bovine|28/08/2013=28/08/2013,14ER-2496|WY12a|NI|bovine|12/08/2014=12/08/2014,14ER-3009|WY12a|SI|bovine|18/09/2014=18/09/2014,36ST-1|WY12a|NI|bovine|23/08/2008=23/08/2008,ERL-04-3328|WY12a|NI|human|20/10/2004=20/10/2004,ERL-05-1243|WY12a|NI|human|24/03/2005=24/03/2005,ERL-06-677|WY12a|NI|human|17/02/2006=17/02/2006,ERL-07-3071|WY12a|SI|human|25/09/2007=25/09/2007,ERL-08-2124|WY12a|SI|human|12/06/2008=12/06/2008,ERL_051037|Y1|SI|human|24/03/2005=24/03/2005,ERL_07467|WY12a|NI|human|15/02/2007=15/02/2007,ERL_084313|Y2c|SI|human|28/11/2008=28/11/2008,ERL04-1335|WY12a||human|26/04/2004=26/04/2004,ERL04-2149|WY12a|NI|bovine|23/07/2004=23/07/2004,ERL04-3193|WY12a|SI|bovine|8/10/2004=8/10/2004,ERL04-3264|WY12a|SI|bovine|15/10/2004=15/10/2004,ERL05-2493|WY12a|NI|bovine|29/07/2005=29/07/2005,ERL05-623|WY12a|SI|bovine|8/12/2005=8/12/2005,ERL06-3117|WY12a|SI|bovine|21/08/2006=21/08/2006,ERL06-3513|WY12a|NI|bovine|11/09/2006=11/09/2006,ERL07-2638|WY12a|NI|bovine|26/08/2007=26/08/2007,ERL08-2000|SY2c|NI|human|30/05/2008=30/05/2008,ERL08949|WY12a|NI|human|5/03/2008=5/03/2008,ERL09-3051|WY12a|NI|human|23/09/2009=23/09/2009,ERL09-3411|WY1|SI|bovine|14/10/2009=14/10/2009,ERL093134|WY12a|SI|human|30/09/2009=30/09/2009,ERL10-2267|WY12a|SI|bovine|23/07/2010=23/07/2010,ERL101381|WY12a|SI|human|5/05/2010=5/05/2010,ERL101788|WY12a|NI|human|9/06/2010=9/06/2010,ERL11-2437|WY12a|NI|bovine|23/07/2011=23/07/2011,ERL11-2652|WY12a|SI|bovine|22/08/2011=22/08/2011,ERL11-411|AWY12a|NI|human|8/02/2011=8/02/2011,ERL111878|WY12a|NI|human|8/06/2011=8/06/2011,ERL112838|WY12a|SI|human|30/08/2011=30/08/2011,ERL12-857|Y1|NI|human|14/03/2012=14/03/2012,ERL121115|WY12a|NI|human|3/04/2012=3/04/2012,ERL121207|WY12a|SI|human|12/04/2012=12/04/2012,H12ESR-1893|WY1|SI|bovine|23/08/2012=23/08/2012,H12ESR-3001|WY12a|NI|bovine|17/09/2012=17/09/2012,H13ER-3948|WY12a|NI|human|6/06/2013=6/06/2013,H13ESR-1331|WY12a|SI|human|2/03/2013=2/03/2013,H14ER-1075|WY12a|SI|human|13/03/2014=13/03/2014,H14ER-1245|WY12a|NI|human|14/04/2014=14/04/2014,H174a|WY12a|NI|bovine|21/08/2009=21/08/2009,h25a|WY12a|NI|bovine|18/01/2010=18/01/2010">
#                        <taxa id="TaxonSet.STEC_Clade2" spec="beast.base.evolution.alignment.TaxonSet">
#                            <alignment filter="-" id="STEC_Clade2" spec="beast.base.evolution.alignment.FilteredAlignment">
#                                <constantSiteWeights dimension="4" id="IntegerParameter" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="0">1334081 1350187 1350187 1334081</constantSiteWeights>
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.STEC_Clade2"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="BICEPSPopSizePrior.t:STEC_Clade2" name="distribution" x="@BICEPSPopSize.t:STEC_Clade2">
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr">
#                <M id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <S id="Function$Constant.4" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </LogNormal>
#        </prior>
#        <distribution id="BMT_PropInvariablePrior.s:STEC_Clade2" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:STEC_Clade2" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:STEC_Clade2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:STEC_Clade2" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:STEC_Clade2" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:STEC_Clade2" modelIndicator="@BMT_ModelIndicator.s:STEC_Clade2" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:STEC_Clade2" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies data="@STEC_Clade2" id="BMTfreqs.s:STEC_Clade2" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:STEC_Clade2" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:STEC_Clade2" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:STEC_Clade2x" name="distr"/>
#        </distribution>
#        <distribution id="BMT_GammaShapePrior.s:STEC_Clade2" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:STEC_Clade2" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:STEC_Clade2" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="ORCsigmaPrior.c:STEC_Clade2" name="distribution">
#            <parameter id="ORCsigma.c:STEC_Clade2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:STEC_Clade2" name="distribution">
#            <parameter id="ORCucldMean.c:STEC_Clade2" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <alpha id="Function$Constant.5" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.6" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#        <prior id="ORCRatePriorDistribution.c:STEC_Clade2" name="distribution">
#            <parameter dimension="90" id="ORCRates.c:STEC_Clade2" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal S="@ORCsigma.c:STEC_Clade2" id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@STEC_Clade2" id="treeLikelihood.STEC_Clade2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:STEC_Clade2">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:STEC_Clade2" hasInvariantSites="@hasInvariableSites.s:STEC_Clade2" id="BEASTModelTest.s:STEC_Clade2" proportionInvariant="@BMT_ProportionInvariable.s:STEC_Clade2" shape="@BMT_gammaShape.s:STEC_Clade2" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:STEC_Clade2">
#                <parameter estimate="false" id="BMT_mutationRate.s:STEC_Clade2" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:STEC_Clade2" id="OptimisedRelaxedClock.c:STEC_Clade2" rates="@ORCRates.c:STEC_Clade2" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:STEC_Clade2">
#                <LogNormal S="@ORCsigma.c:STEC_Clade2" id="ORCLogNormalDistributionModel.c:STEC_Clade2" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution data="@STEC_Clade2" id="ConsensusWeights" spec="targetedbeast.edgeweights.ConsensusWeights" tree="@Tree.t:STEC_Clade2"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.STEC_Clade2	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BICEPS	PopSizes.1	PopSizes.2	PopSizes.3	PopSizes.4	PopSizes.5	PopSizes.6	PopSizes.7	GroupSizes.1	GroupSizes.2	GroupSizes.3	GroupSizes.4	GroupSizes.5	GroupSizes.6	GroupSizes.7	BICEPSPopSize	ORCucldMean	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation
0	-1.9381009336671457E7	-1.938055849380728E7	-450.84286417741356	-1.938055849380728E7	11.928210734159078	40.73577407428955	1.0	1.0	1.0	1.0	1.0	1.0	121321	5	1.0	0.1	1	1	0.1	1.0	0	-59.92724808983756	1.148049813434302	1.9649415935703738	1.2084568581763084	1.2158348333669933	0.8213590742171053	0.725049402277822	1.6068780680170294	7	7	7	6	6	6	6	0.920781702198129	1.0	0.2	0.5	0.0	0.0
1000	-8161442.155602317	-8161500.93672523	58.781122912994775	-8161500.93672523	11.07293273533433	26.74117670563843	3.253854389374913	1.0286756771966334	0.08398012687585273	1.1237907083136955	0.45824918726728225	0.05144991097162309	123456	30	0.749860234056384	0.3733504066478294	1	1	0.3733504066478294	0.749860234056384	0	-21.33619822254266	0.5369842034247742	1.9812219511940352	0.5317637369358024	0.6278004456465296	0.4161409527040445	0.4768290117102718	0.20295412242334457	7	7	7	6	6	6	6	0.9368380111081044	0.19126108212995938	1.807851043841338	0.005960845395500733	0.0037561466168694714	4.258666468207802
2000	-7461506.282620985	-7461995.8976179445	489.61499695936874	-7461995.8976179445	11.036747656140829	38.29209035060967	1.143650387766933	0.7226290641927525	1.143650387766933	1.1237907083136955	0.7226290641927525	1.143650387766933	121321	5	0.749860234056384	0.9433313347035363	1	1	0.9433313347035363	0.749860234056384	0	-57.076046430705766	0.5712003588340712	0.9907326539807079	1.8976955913195828	0.8891783750769713	0.920782826774061	0.6717244617369779	0.36491616206139216	7	7	7	6	6	6	6	0.7402874023863105	0.05776519068494777	3.5671161340283684	5.153228739176394E-6	3.3533606004222404E-9	3.3195243077504375
3000	-7460254.839295266	-7460734.001970267	479.1626750011901	-7460734.001970267	12.21717041041808	57.754504795156784	1.1416091108826927	0.8941906819639251	1.1416091108826927	0.786791303424071	0.8941906819639251	1.1416091108826927	121321	5	0.42397691758901235	0.9433313347035363	1	1	0.9433313347035363	0.42397691758901235	0	-95.1750176601384	1.8244372979462722	2.4501267303729017	2.7341053502722654	5.46105022758389	2.6595863321953264	1.158761775691271	1.0593346506048844	7	7	7	6	6	6	6	1.2268429126866485	0.033218022644395113	4.065059235834741	3.417715042524751E-6	5.018834844997872E-10	3.240487974165988
4000	-7460034.43911805	-7460500.824021553	466.3849035025829	-7460500.824021553	12.842827233136358	62.504212396425935	1.187598571868779	0.9302330369021721	1.187598571868779	0.5767382105893183	0.9302330369021721	1.187598571868779	121321	5	0.2807117583302411	0.9433313347035363	1	1	0.9433313347035363	0.2807117583302411	0	-101.04976609220954	4.66143944441069	2.741645711361918	5.042006218666882	4.7410570922306485	3.1661015977540963	3.0346193512604778	1.6002046999418902	7	7	7	6	6	6	6	1.7758152799826539	0.028268993493010163	4.176664672906389	2.9442791734254673E-6	4.978049371245387E-10	3.274489663199146
5000	-7459643.808355437	-7460098.401263254	454.59290781745824	-7460098.401263254	14.771189657939017	76.48190572003882	1.0419525950263744	1.2663912351339546	1.0419525950263744	0.34135974465296703	1.2663912351339546	1.0419525950263744	121321	5	0.0747299040975101	0.9433313347035363	1	1	0.9433313347035363	0.0747299040975101	0	-115.7196766299817	6.118009511511689	3.0511811408709906	5.099826322600011	3.516974527972616	11.882290831892862	3.967279000547374	3.4567350571216444	7	7	7	6	6	6	6	4.159398799553173	0.02336813175853964	4.0023433476181305	2.4081449971679716E-6	3.3434353348776405E-10	3.4130303235201165
6000	-7459492.760072192	-7459941.758091646	448.9980194543556	-7459941.758091646	14.67921926309066	74.5625726864452	0.8304904746572485	1.5321648989924108	0.8304904746572485	0.4441987780434324	1.5321648989924108	0.8304904746572485	121321	5	0.06438141841408311	0.9568108411333773	1	1	0.9568108411333773	0.06438141841408311	0	-112.80995238916796	6.727989520778058	2.4293194418915136	5.166653424848509	2.462513137031947	4.827704347834184	2.711311738466659	3.117091775744683	7	7	7	6	6	6	6	7.968492397200388	0.021153401461923373	4.035794011964889	2.507247413003615E-6	2.9070988431012266E-10	3.171115932116999
7000	-7459369.071626524	-7459830.506625136	461.4349986116712	-7459830.506625136	15.354739491033527	75.36700013842437	0.8703489153782913	1.7648377126515153	0.47696309926052904	0.2526636446798569	1.7648377126515153	0.8703489153782913	123421	23	0.05622748316736736	0.9568108411333773	1	1	0.9568108411333773	0.05622748316736736	0	-112.42653583966572	4.10086139392028	2.5224313635176605	5.091283029275875	4.129011190366045	5.379024795466519	4.822959721771627	2.635605879619654	7	7	7	6	6	6	6	8.479429352359944	0.018628577744863945	4.075492031762708	2.1509966756635704E-6	2.606349481117988E-10	3.17156934620346
8000	-7459262.2636600295	-7459714.8656935	452.6020334711927	-7459714.8656935	14.543728967247091	79.62699052509889	0.7949551974022255	1.8285146878689744	0.37653011472879977	0.37653011472879977	1.8285146878689744	0.7949551974022255	123321	17	0.04389645079248505	0.9892180214071188	1	1	0.9892180214071188	0.04389645079248505	0	-118.48031491965423	4.8124515471985205	4.448423937927776	4.344654910511973	9.263336408314032	5.976820918880778	4.39964563027062	2.4913228111726515	7	7	7	6	6	6	6	7.3720443258418085	0.018628577744863945	4.279712252577927	2.1679318874508517E-6	1.255367701764012E-10	2.8375525174793848
9000	-7459219.200072626	-7459669.038354315	449.8382816894941	-7459669.038354315	14.476423845062394	83.4578347015985	0.7248449286114786	1.9560334952350453	0.3191215761534756	0.3191215761534756	1.9560334952350453	0.7248449286114786	123321	17	0.05360783607271707	0.9892180214071188	1	1	0.9892180214071188	0.05360783607271707	0	-124.65305683984354	2.146982295368642	2.3690244368959212	6.39257050396894	8.742615923586436	6.8832364223113895	5.908353296714802	2.8170963837218337	7	7	7	6	6	6	6	1.700564255174575	0.019349492398737927	4.000593655940912	2.2276240982589316E-6	1.3859354604537572E-10	2.7590767794352065
10000	-7459197.983379519	-7459642.188990429	444.2056109100573	-7459642.188990429	16.75532665716697	87.50137294742787	0.6583848764613764	2.5246823898150055	0.2659559135092974	0.2659559135092974	1.626636030243646	0.6583848764613764	123341	20	0.03816617751598425	0.9892180214071188	1	1	0.9892180214071188	0.03816617751598425	0	-125.93414865715829	2.617616593869581	5.009146523748508	5.492756050633616	5.505449168159628	6.894625205111552	7.642960761853099	3.139876908649939	7	7	7	6	6	6	6	1.041703422443731	0.01845452641911883	4.118633667507631	2.1246310515156335E-6	1.4255793500651E-10	2.62876659447879
11000	-7459181.134356745	-7459630.890194547	449.75583780253453	-7459630.890194547	16.54369113199627	85.1683875499963	0.6213679876626859	2.4777063911137627	0.36113637741173527	0.20259698846862567	1.7158242676805038	0.6213679876626859	123451	27	0.03358405593571182	0.9892180214071188	1	1	0.9892180214071188	0.03358405593571182	0	-126.1089209640244	2.1994836035479373	3.2887568037895454	6.7993950896713615	8.335702362280626	4.773634900423551	5.353815473934727	2.9453110467419625	7	7	7	6	6	6	6	0.5062669955542695	0.0179431495525221	4.0247135750459595	2.0257331164053694E-6	6.982690800166615E-11	2.326717834609182
12000	-7459150.558169015	-7459594.327050874	443.7688818590438	-7459594.327050874	15.659822961461048	87.52121032296671	0.6789513861225056	2.3288872096549222	0.36113637741173527	0.21841511130880598	1.7336585293795246	0.6789513861225056	123451	27	0.0712016699267213	0.9892180214071188	1	1	0.9892180214071188	0.0712016699267213	0	-126.06080561399862	2.7845866326452993	6.3723349306538974	6.783397539441009	19.01845231953007	5.206653907049737	6.501394315985659	4.249415524036124	7	7	7	6	6	6	6	2.218268835251544	0.01793725284599271	4.0259681289963485	2.1250881692239716E-6	5.54059538793841E-11	1.8214357464008397
13000	-7459122.151424134	-7459563.153991183	441.002567049429	-7459563.153991183	18.45417286809217	102.94346554700662	0.6789513861225056	2.3288872096549222	0.36113637741173527	0.21841511130880598	1.7336585293795246	0.6789513861225056	123451	27	0.03350393556093617	0.9892180214071188	1	1	0.9892180214071188	0.03350393556093617	0	-138.5252767043247	1.7445925685399573	6.125258753357406	5.940096226024206	16.387594780887163	8.503309460750101	4.43946369924064	4.697723806063528	7	7	7	6	6	6	6	1.3654439802650917	0.01306004713774652	4.0259681289963485	1.6957416032059573E-6	6.509623708809035E-10	3.973142339029992
14000	-7459097.487121299	-7459532.986783225	435.49966192620957	-7459532.986783225	22.50811016730798	121.52072652359314	0.6843693661089105	2.3288872096549222	0.34813739693042356	0.21841511130880598	1.7336585293795246	0.6865323866174124	123456	30	0.09830667013883708	0.9892180214071188	1	1	0.9892180214071188	0.09830667013883708	0	-145.95124674567552	4.995846097426848	2.9105797425950053	13.492675249396044	11.200052422162686	11.349161520873162	5.597610778113317	8.314516330741094	7	7	7	6	6	6	6	2.5289602883108473	0.01005178857316719	4.171667714984819	1.4312511730100528E-6	2.585705301642381E-11	2.0749849762799792
15000	-7459081.270678441	-7459518.778116153	437.5074377113773	-7459518.778116153	24.357304108363987	127.52299467160212	0.6845248174615285	2.337695858814825	0.36510052697543754	0.19449544990715534	1.7336585293795246	0.6845248174615285	123451	27	0.09830667013883708	0.9892180214071188	1	1	0.9892180214071188	0.09830667013883708	0	-144.11454072946302	4.791333126065735	3.430674775700867	12.077465274522993	29.11904203902227	11.05104845112092	5.506103634132956	6.947916641651724	7	7	7	6	6	6	6	5.329272283397162	0.009532895845129443	4.26016340128489	1.357293506112313E-6	7.007819812012776E-12	1.4932834532500385
16000	-7459079.872905763	-7459508.480813062	428.60790729921496	-7459508.480813062	23.271219636501073	124.30842424970608	0.6645686522614281	2.337695858814825	0.40501285737563825	0.19449544990715534	1.7336585293795246	0.6645686522614281	123451	27	0.04887878443101571	0.9892180214071188	1	1	0.9892180214071188	0.04887878443101571	0	-148.25172203257506	3.4918806779881595	5.114949709982664	8.111723933691037	39.95317319079363	14.19176564445789	6.014428319666511	8.952655284462324	7	7	7	6	6	6	6	0.8918181419688715	0.010289019578010662	3.978976944242628	1.3964034157233745E-6	5.7082653986320144E-11	2.5280852491947545
17000	-7459108.770274144	-7459533.196728135	424.42645399223727	-7459533.196728135	29.248308490270137	143.9383728096701	0.7451498321905138	2.2773074110779143	0.3374703596510101	0.1898068485766759	1.7051157163133717	0.7451498321905138	123451	27	0.15007979703795418	0.9892180214071188	1	1	0.9892180214071188	0.15007979703795418	0	-149.3657690074768	5.127215866434221	4.482625883355263	12.29194819723	20.448650843609403	10.033575122391744	6.442366615082664	5.202595697386737	7	7	7	6	6	6	6	2.4007241477608185	0.0080242504012952	4.152078906964292	1.1880768095463472E-6	9.374274883998371E-11	2.5707259158400357
18000	-7459039.1866938975	-7459480.344492824	441.1577989260205	-7459480.344492824	24.691732933319752	142.56769464254864	0.7060393084161214	2.279745703306372	0.4271735240573679	0.1898068485766759	1.691195307227341	0.7060393084161214	123451	27	0.25806335768328176	0.9892180214071188	1	1	0.9892180214071188	0.25806335768328176	0	-155.13517261420913	5.154692375949156	9.24701575727353	10.016809798467175	13.746911382218775	5.130478082982414	4.164089751093195	20.070441812981528	7	7	7	6	6	6	6	3.561764115525972	0.0075637952187606276	4.262115403306164	1.1645742919874467E-6	1.5630198198976128E-11	2.2506936490319833
